text,gold,pred
Le voile symbolise l'acte de prier et est commun à toutes les religions.,no,YES
Pour quoi faire?,no,YES
"De même que les policiers le sont, obligés de porter leurs casques!",no,YES
Nous déplorons les attentats et la terreur qui en découlent. Nous déplorons toutes violences! Nous constestons tous amalgames entre musulmans et terroristes.,no,YES
"La femme voilée comme n'importe quel être humain est libre de protéger son corps comme elle le souhaite, elle n'a pas envie de plaire et encore moins de séduire pour pouvoir exister, elle veut être en paix avec sa conscience.",no,YES
Les femmes ont gagné plus de droit dans l'islam que dans n'importes autres religion.,no,YES
Des preuves? Il n'y en a pas. L'islam à été plutôt une source de lumière pour la renaissance de l'Europe comme l'attestent tous les travaux. L'islam n'a jamais pratiqué l'inquisition comme en atteste la coexistence intelligente entre les religions en Espagne musulmane.,no,YES
"Il y a même beaucoup de grandes chefs de entreprises et de grands diplômées,je pour en citer quelques unes(si cela vous intéresse bien sûr).",no,YES
Les musulmans ne sont pas un problème. Ils cherchent leur place dans la société et n inspirent qu a vivre en paix mais ne souhaite pas vivre caché où être assimilé. Nous sommes tous une force pour notre société.,no,YES
"Le voile est un accessoire qui permettent aux femmes d être reconnue en tant que personne et de ne pas être vue seulement par son enveloppe. C est une protection qui se relève important au vue desormais des scandales sexuelles qui ressortent aujourd hui avec les balances ""ton porc"".",no,YES
Pourquoi dans de haine pour une communauté qui ne demandent juste d'être en paix :(.,no,YES
Les musulmans veulent rendre toute la viande francaise halal.,yes,YES
"Et donc, la meilleure solution pour les sortir de cette soumission serait de les culpabiliser dans l'espace public de manière systématique et quoi qu'elles veuillent faire, de les insulter en permanence en niant leur intégration et leur volonté d'aspirer à une vie décente? Drôle de projet d'inclusion, et de manière de sortir quelqu'un de sa soumission.",no,YES
En politique absent!,no,YES
"Le voile islamique est discret, celles qui le portent le sont bien souvent, et portent en elles un message de tolérance, apaisé.",no,YES
Apportez vos sources que nous vous les expliquions un à un.,no,YES
Et un troisième non pour les haineux.,no,YES
"En fin de compte, les musulmans veulent soit nous convertir soit nous tuer.",yes,YES
Beaucoup enlevé leur voile pour bosser.,no,YES
Les musulmans sont dans tous les pays.,no,YES
"Faux, la majorité de musulmans respecte les valeurs républicaines.",no,YES
Le terrorisme est contraire à l'islam qui ne tolère que les guerres défensives et respectant les civils.,no,YES
"L'islam est religion de paix et de tolérance. Cela a fait ses preuves plusieurs fois dans l'histoire lorsque cette religion a été bien comprise et bien appliquée, sans intervention de l'intérêt personnel des humains.",no,YES
"Les femmes voilées ne sont soumises qu'a leur Seigneur, Créateur de toute chose.",no,YES
"La terre EST à Dieu, pas à vous",no,YES
Trop d'imagination.,no,YES
Il ne vous est pas demander d'aimer les femmes musulmanes mais de les respecter et de ne pas les discriminer. Merci.,no,YES
"Si tous Les musulmans partaient il n'y aurait plus d'économie en France, qui paient encore les retraites?",no,YES
Pour une devoir en 1ère pourriez vous me communiquer vos données avec les sources?merci bien à vous.,no,YES
Pas du tout combien de femme voilees travailler beaucoup.,no,YES
Mise en danger de la vie des musulmans.,no,YES
"Tu connais tout les musulmans, ça doit en faire du monde.",no,YES
"Comme le port de tous les autres signes religieux (croix ou kippa par exemple), le port du voile est garantie par la laïcité.",no,YES
Le probleme vient des islamophobes que l'on entend trop et dont les medias donne trop d'écho.,no,YES
Je peux aussi dire étranger retourne dans ton pays aussi.,no,YES
Ne les empêcher pas de travailler et d'étudier alors.,no,YES
Les femmes d'autres religions se voilent sans qu'on les traitent de femmes soumises.,no,YES
Les projections des démographes ne confirment pas cette crainte.,no,YES
"Tout comme vous, les femmes voilées sont dotées du libre arbitre. Le port ou non du voile est une décision personnelle.",no,YES
Quid des sog'es Dans les autres religions?,no,YES
"Tous les terroristes connus n'avaient jusqu'alors aucune pratique de l'islam, leur profil est connu de tous!",no,YES
La seul réponse des bêtes est la haine.,no,YES
"A l heure actuelle , le seul terrorisme est le terrorisme d etat. Je ne citerai pas la grande puissance mondiale qui s est octroyé le droit de vie et de mort sur la planéte entiere ou encore certains états voyoux assassins coloniaix proxhe orientaux.",no,YES
L'islam est une maladie qui doit être éradiquée.,yes,YES
En islam les femmes sont libres comme les autres.,no,YES
Be muslim and keep calm ;-),no,YES
C'est que la propagande de masse fonctionne bien.,no,YES
(désolé pour cette réponse) L O L.,no,YES
Certaines femmes travaillent. D'autres non. Les femmes voilées sont des femmes. Certaines travaillent. D'autres non.,no,YES
N'hésitez pas à consulter un ophtalmologiste si vous voyez des choses qui n'existent pas.,no,YES
Encore une ânerie.,no,YES
"Les femmes voilées sont respectables , vos propos non.",no,YES
"Avec une telle fausse affirmation, on ne peut sûrement pas faire confiance à votre jugement! Cette façon d'essentialiser ne convaincra personne.",no,YES
Les strings ne vous agressent pas?,no,YES
Les musulmans profitent du système français.,yes,YES
C'est ce que les medias veulent faire penser.,no,YES
C'est surtout un débat médiatisé.,no,YES
Non puisque vous en voulez pas.,no,YES
Je ne comprend pas ce terme.,no,YES
Elles ne sont soumises que à Dieu.,no,YES
Non car Notre seigneur n'oblige personne à faire quoi que ce soit c'est notre volonté.,no,YES
Ce n'est pas l'Islam qui s'est imposé dans les sphères politiques mais bien la volonté des êtres humains sans scrupules de montrer cette religion et ces pratiquants dû doigts.,no,YES
Je serais sans doute loin si c était vrai.,no,YES
Les gens oublient votent que nos pères ont construit la France qui été détruit pendant la seconde guerre. Quel ingratitude.,no,YES
"Plus de 1400 ans que l'Islam existe, donc plus de 1400 ans que l'Islam est politique.",no,YES
"Ensuite, je peux dire que ""tous les Allemands sont des nazis."".",no,YES
Il faut se renseigner avant d'affirmer quoi que ce soit.,no,YES
"Mon pays est la France, mais j'y songe!",no,YES
"Honnêtement, ce genre de commentaire ne mérite même pas de réponse.",no,YES
"Pourquoi la soumission est-elle désapprouvée quand elle est liée à la religion? Dans toutes les religions, les gens se soumettent à leur Dieu.",no,YES
"Elles sont de plus en plus nombreuses,cela doit leur plaire.",no,YES
"Ca n a aucun sens de dire que les musulmans sont tous des terroristes. C est faire un amalgame , les musulmans sont des êtres humains comme les autres, on ne peut pas mettre tout le monde dans le même sens. Nous avons tous nos particularites, nous ne sommes pas un groupe uniforme, nous avons des parcours des situations différentes des aspirations differentes.",no,YES
Je vous invite à vous intéresser à l'histoire de l'indonésie.,no,YES
Ces gens qui comettent ces actes sont des personnes désorientées.,no,YES
Regarde ailleurs ?.,no,YES
On peut être musulman et être français.,no,YES
L'oppression et la stigmatisation ne sont pas des moyens libérateurs si soumission il y avait.,no,YES
Vous parlez au nom des femmes dont les droits sont bafoués c'est très bien. Qu'en est-il des femmes qui adopte le choix de le porter?,no,YES
C'est raciste.,no,YES
L'islam prône la paix et l'amour.,no,YES
En 2030 en France 10% de la population en France sera musulmane. Soit une majorité écrasante ;-),no,YES
"Les femmes portent des pantalons si elles le veulent, les hommes portent des jupes s'ils le souhaite. Où est le problème?",no,YES
Je suis voilée et je travaille.,no,YES
Un musulman qui fait cela n'a rien compris à sa religion.,no,YES
"L'islam n'est pas une maladie. C'est une religion, et chacun est libre de la pratiquer ou non.",no,YES
La preuve y en a dans la rue.,no,YES
Dans votre pays? Ou ça en musulmanie?,no,YES
Ils le font. Mon voisin Jean Dupont (un Musulman) est rentré en Ardèche récemment.,no,YES
Sur quel fait vous vous appuyez pour affirmer cela?,no,YES
Mon voile est personnelle et reflète mes seules intimes convictions.,no,YES
Si cela est une agression je te conseille de vivre dans une grotte parce qu'il y en aura de tout temps des femmes voilées.,no,YES
Mon passeport et ma carte d'identité sont formels : j'y suis déjà.,no,YES
Ma place et mon monde c'est la planète terre.,no,YES
Le terrorisme religieux existe dans toutes les religions et cela reste infiniment minoritaire.,no,YES
Discours de haine. Pas d'amalgames. Le terrorisme n'est pas lié à une religion ou à une race.,no,YES
Les musulmans sont des travailleurs et n'ont des voleurs.,no,YES
Ça n'a rien à voir avec la politique.,no,YES
Une femme qui décide de porter le voile à effectuer tt un cheminement spirituel de ce fait elle a choisit de le porter par chx perso!,no,YES
"L'islam veut dire la paix, que la paix soit avec vous mes frères et soeurs dans l'humanité.",no,YES
Les femmes voilées travaillent quand elles le souhaitent.,no,YES
Commence par la folie dont tu es atteint.,no,YES
Si il est très compatible même.,no,YES
La démonstration ou les démonstrations il y a un s en trop et des lacunes en culture générale.,no,YES
Mensonge.,no,YES
Amalgame islam et musulmans.,no,YES
As t'on déjà vu une femme voilé à l'Assemblée Nationale ?,no,YES
C'est un mythe qui est répandu dans les milieux identitaires rassurez vous.,no,YES
"Les femmes voilées ne travaillent pas, elles sont enfermées à la maison.",yes,YES
"L'islam ne connaît pas la guerre, l'islam est tout le contraire de la guerre, ce n'est que de l'amour et paix.",no,YES
L'islam est une religion qui invite au dialogue et le respect d'autrui.,no,YES
Si c'était le cas Sa serais un grand bordel en France.,no,YES
Les femmes n'ont pas besoin de vous pour vous exprimer à leur place.,no,YES
Pas du tous c'est comme dire que ce lui qui porte une kippa et politique.,no,YES
Avez vous étudiez l'islam?,no,YES
En quoi est-ce une soumission de cacher ses atours?,no,YES
Vive la République et vive La France! Fière d'être française de confession musulmane.,no,YES
"Etre musulman est une spiritualite, l esprit est omniprésent.",no,YES
Diviser pour mieux régner!,no,YES
Je n'ai jamais vu une femme voilée invitée sur un plateau tv pour lui demander son avis.,no,YES
"Alors que c'est bien connu, le christianisme a été créé en même temps dans tous les pays du monde où il est religion majoritaire.",no,YES
Ces que tu comprend pas le sens de cette tenu.,no,YES
Ah bon? Et pourquoi donc ne trouvons nous pas de femmes voilées en politique?,no,YES
Je ne suis plus français ?,no,YES
"Je ne connais pas de parti religieux en France, de quoi on parle? De femmes françaises?",no,YES
(en réagissant à une attaque terroriste:) bien sûr encore un blond aux yeux bleus qui s'appelle édouard.,yes,YES
Les musulmans sont tous violents.,yes,YES
Les musulmanes ne veulent pas interdire le blasphème.,no,YES
"Existe il des statistiques concernant les auteurs des actes violents commis contre les femmes, et qui permettent de se prononcer ainsi.",no,YES
Je travaille c est faux.,no,YES
Elles sont libres de le faire.,no,YES
"Vous ne connaissez rien à cette religion, ni à ses pratiquants.",no,YES
C'est une pensée de personne non sensée.,no,YES
L'islam est une religion de paix et d'amour.,no,YES
C'est l'ignorance qui vous fait dire cette phrase.,no,YES
Il n'y a que lors des croisades et les colonisations que les peuples ont convertie de force les gens. L'islam a toujours respecté la religion des autres.,no,YES
"C'est la peur qui parle. Et certaines figures politiques savent utiliser cette peur et l'augmenter. L'islam est une religion de paix, rien ne va venir vous envahir si ce n'est vos peurs.",no,YES
"La parole des femmes voilées est trop souvent confisquée, les médias et les politiques n'ont de cesse de parler à leurs places, elles sont les premières concernés donnant leurs la parole.",no,YES
Et le voile chretien? Fait-il l'apologie du ku kux klan?,no,YES
Certaine culture sectaire prône la femme à la maison: cela n'est pas en rapport avec l'islam.,no,YES
Tolérance 0 en France.,no,YES
"C'est faux, ils le font d'eux même car ils savent le bienfait que C'est.",no,YES
"La dernière fois qu'un dirigeant s'est montré aussi catégorique à l'égard d'une minorité de son pays, il a tenté de les exterminer physiquement.",no,YES
"Vous ne le savez peut-être pas mais l'islam est une religion, pas une nationalité.",no,YES
Des musulmans sont plus chez eux que n'importe quel citoyen.,no,YES
"Je pense que si c'était le cas, nous n'aurions pas la chance de le dire.",no,YES
C'est un choix de travailler.,no,YES
Alors laissez nous tranquille.,no,YES
Enfin on reconnaît les musulmans en france.,no,YES
Si les musulmans était tous des terroriste la France serais un terrain guerre.,no,YES
Les femmes voilées sont actives.,no,YES
Donc un converti apprend à détester ses proches?,no,YES
Le jeune est une démarche personnelle.,no,YES
