text,gold,pred
Le voile symbolise l'acte de prier et est commun à toutes les religions.,no,NON
Pour quoi faire?,no,NON
"De même que les policiers le sont, obligés de porter leurs casques!",no,NON
Nous déplorons les attentats et la terreur qui en découlent. Nous déplorons toutes violences! Nous constestons tous amalgames entre musulmans et terroristes.,no,NON
"La femme voilée comme n'importe quel être humain est libre de protéger son corps comme elle le souhaite, elle n'a pas envie de plaire et encore moins de séduire pour pouvoir exister, elle veut être en paix avec sa conscience.",no,NON
Les femmes ont gagné plus de droit dans l'islam que dans n'importes autres religion.,no,NON
Des preuves? Il n'y en a pas. L'islam à été plutôt une source de lumière pour la renaissance de l'Europe comme l'attestent tous les travaux. L'islam n'a jamais pratiqué l'inquisition comme en atteste la coexistence intelligente entre les religions en Espagne musulmane.,no,NON
"Il y a même beaucoup de grandes chefs de entreprises et de grands diplômées,je pour en citer quelques unes(si cela vous intéresse bien sûr).",no,NON
Les musulmans ne sont pas un problème. Ils cherchent leur place dans la société et n inspirent qu a vivre en paix mais ne souhaite pas vivre caché où être assimilé. Nous sommes tous une force pour notre société.,no,NON
"Le voile est un accessoire qui permettent aux femmes d être reconnue en tant que personne et de ne pas être vue seulement par son enveloppe. C est une protection qui se relève important au vue desormais des scandales sexuelles qui ressortent aujourd hui avec les balances ""ton porc"".",no,NON
Pourquoi dans de haine pour une communauté qui ne demandent juste d'être en paix :(.,no,NON
Les musulmans veulent rendre toute la viande francaise halal.,yes,NON
"Et donc, la meilleure solution pour les sortir de cette soumission serait de les culpabiliser dans l'espace public de manière systématique et quoi qu'elles veuillent faire, de les insulter en permanence en niant leur intégration et leur volonté d'aspirer à une vie décente? Drôle de projet d'inclusion, et de manière de sortir quelqu'un de sa soumission.",no,NON
En politique absent!,no,NON
"Le voile islamique est discret, celles qui le portent le sont bien souvent, et portent en elles un message de tolérance, apaisé.",no,NON
Apportez vos sources que nous vous les expliquions un à un.,no,NON
Et un troisième non pour les haineux.,no,NON
"En fin de compte, les musulmans veulent soit nous convertir soit nous tuer.",yes,NON
Beaucoup enlevé leur voile pour bosser.,no,NON
Les musulmans sont dans tous les pays.,no,NON
"Faux, la majorité de musulmans respecte les valeurs républicaines.",no,NON
Le terrorisme est contraire à l'islam qui ne tolère que les guerres défensives et respectant les civils.,no,NON
"L'islam est religion de paix et de tolérance. Cela a fait ses preuves plusieurs fois dans l'histoire lorsque cette religion a été bien comprise et bien appliquée, sans intervention de l'intérêt personnel des humains.",no,NON
"Les femmes voilées ne sont soumises qu'a leur Seigneur, Créateur de toute chose.",no,NON
"La terre EST à Dieu, pas à vous",no,NON
Trop d'imagination.,no,NON
Il ne vous est pas demander d'aimer les femmes musulmanes mais de les respecter et de ne pas les discriminer. Merci.,no,NON
"Si tous Les musulmans partaient il n'y aurait plus d'économie en France, qui paient encore les retraites?",no,NON
Pour une devoir en 1ère pourriez vous me communiquer vos données avec les sources?merci bien à vous.,no,NON
Pas du tout combien de femme voilees travailler beaucoup.,no,NON
Mise en danger de la vie des musulmans.,no,NON
"Tu connais tout les musulmans, ça doit en faire du monde.",no,NON
"Comme le port de tous les autres signes religieux (croix ou kippa par exemple), le port du voile est garantie par la laïcité.",no,NON
Le probleme vient des islamophobes que l'on entend trop et dont les medias donne trop d'écho.,no,NON
Je peux aussi dire étranger retourne dans ton pays aussi.,no,NON
Ne les empêcher pas de travailler et d'étudier alors.,no,NON
Les femmes d'autres religions se voilent sans qu'on les traitent de femmes soumises.,no,NON
Les projections des démographes ne confirment pas cette crainte.,no,NON
"Tout comme vous, les femmes voilées sont dotées du libre arbitre. Le port ou non du voile est une décision personnelle.",no,NON
Quid des sog'es Dans les autres religions?,no,NON
"Tous les terroristes connus n'avaient jusqu'alors aucune pratique de l'islam, leur profil est connu de tous!",no,NON
La seul réponse des bêtes est la haine.,no,NON
"A l heure actuelle , le seul terrorisme est le terrorisme d etat. Je ne citerai pas la grande puissance mondiale qui s est octroyé le droit de vie et de mort sur la planéte entiere ou encore certains états voyoux assassins coloniaix proxhe orientaux.",no,NON
L'islam est une maladie qui doit être éradiquée.,yes,NON
En islam les femmes sont libres comme les autres.,no,NON
Be muslim and keep calm ;-),no,NON
C'est que la propagande de masse fonctionne bien.,no,NON
(désolé pour cette réponse) L O L.,no,NON
Certaines femmes travaillent. D'autres non. Les femmes voilées sont des femmes. Certaines travaillent. D'autres non.,no,NON
N'hésitez pas à consulter un ophtalmologiste si vous voyez des choses qui n'existent pas.,no,NON
Encore une ânerie.,no,NON
"Les femmes voilées sont respectables , vos propos non.",no,NON
"Avec une telle fausse affirmation, on ne peut sûrement pas faire confiance à votre jugement! Cette façon d'essentialiser ne convaincra personne.",no,NON
Les strings ne vous agressent pas?,no,NON
Les musulmans profitent du système français.,yes,NON
C'est ce que les medias veulent faire penser.,no,NON
C'est surtout un débat médiatisé.,no,NON
Non puisque vous en voulez pas.,no,NON
Je ne comprend pas ce terme.,no,NON
Elles ne sont soumises que à Dieu.,no,NON
Non car Notre seigneur n'oblige personne à faire quoi que ce soit c'est notre volonté.,no,NON
Ce n'est pas l'Islam qui s'est imposé dans les sphères politiques mais bien la volonté des êtres humains sans scrupules de montrer cette religion et ces pratiquants dû doigts.,no,NON
Je serais sans doute loin si c était vrai.,no,NON
Les gens oublient votent que nos pères ont construit la France qui été détruit pendant la seconde guerre. Quel ingratitude.,no,NON
"Plus de 1400 ans que l'Islam existe, donc plus de 1400 ans que l'Islam est politique.",no,NON
"Ensuite, je peux dire que ""tous les Allemands sont des nazis."".",no,NON
Il faut se renseigner avant d'affirmer quoi que ce soit.,no,NON
"Mon pays est la France, mais j'y songe!",no,NON
"Honnêtement, ce genre de commentaire ne mérite même pas de réponse.",no,NON
"Pourquoi la soumission est-elle désapprouvée quand elle est liée à la religion? Dans toutes les religions, les gens se soumettent à leur Dieu.",no,NON
"Elles sont de plus en plus nombreuses,cela doit leur plaire.",no,NON
"Ca n a aucun sens de dire que les musulmans sont tous des terroristes. C est faire un amalgame , les musulmans sont des êtres humains comme les autres, on ne peut pas mettre tout le monde dans le même sens. Nous avons tous nos particularites, nous ne sommes pas un groupe uniforme, nous avons des parcours des situations différentes des aspirations differentes.",no,NON
Je vous invite à vous intéresser à l'histoire de l'indonésie.,no,NON
Ces gens qui comettent ces actes sont des personnes désorientées.,no,NON
Regarde ailleurs ?.,no,NON
On peut être musulman et être français.,no,NON
L'oppression et la stigmatisation ne sont pas des moyens libérateurs si soumission il y avait.,no,NON
Vous parlez au nom des femmes dont les droits sont bafoués c'est très bien. Qu'en est-il des femmes qui adopte le choix de le porter?,no,NON
C'est raciste.,no,NON
L'islam prône la paix et l'amour.,no,NON
En 2030 en France 10% de la population en France sera musulmane. Soit une majorité écrasante ;-),no,NON
"Les femmes portent des pantalons si elles le veulent, les hommes portent des jupes s'ils le souhaite. Où est le problème?",no,NON
Je suis voilée et je travaille.,no,NON
Un musulman qui fait cela n'a rien compris à sa religion.,no,NON
"L'islam n'est pas une maladie. C'est une religion, et chacun est libre de la pratiquer ou non.",no,NON
La preuve y en a dans la rue.,no,NON
Dans votre pays? Ou ça en musulmanie?,no,NON
Ils le font. Mon voisin Jean Dupont (un Musulman) est rentré en Ardèche récemment.,no,NON
Sur quel fait vous vous appuyez pour affirmer cela?,no,NON
Mon voile est personnelle et reflète mes seules intimes convictions.,no,NON
Si cela est une agression je te conseille de vivre dans une grotte parce qu'il y en aura de tout temps des femmes voilées.,no,NON
Mon passeport et ma carte d'identité sont formels : j'y suis déjà.,no,NON
Ma place et mon monde c'est la planète terre.,no,NON
Le terrorisme religieux existe dans toutes les religions et cela reste infiniment minoritaire.,no,NON
Discours de haine. Pas d'amalgames. Le terrorisme n'est pas lié à une religion ou à une race.,no,NON
Les musulmans sont des travailleurs et n'ont des voleurs.,no,NON
Ça n'a rien à voir avec la politique.,no,NON
Une femme qui décide de porter le voile à effectuer tt un cheminement spirituel de ce fait elle a choisit de le porter par chx perso!,no,NON
"L'islam veut dire la paix, que la paix soit avec vous mes frères et soeurs dans l'humanité.",no,NON
Les femmes voilées travaillent quand elles le souhaitent.,no,NON
Commence par la folie dont tu es atteint.,no,NON
Si il est très compatible même.,no,NON
La démonstration ou les démonstrations il y a un s en trop et des lacunes en culture générale.,no,NON
Mensonge.,no,NON
Amalgame islam et musulmans.,no,NON
As t'on déjà vu une femme voilé à l'Assemblée Nationale ?,no,NON
C'est un mythe qui est répandu dans les milieux identitaires rassurez vous.,no,NON
"Les femmes voilées ne travaillent pas, elles sont enfermées à la maison.",yes,NON
"L'islam ne connaît pas la guerre, l'islam est tout le contraire de la guerre, ce n'est que de l'amour et paix.",no,NON
L'islam est une religion qui invite au dialogue et le respect d'autrui.,no,NON
Si c'était le cas Sa serais un grand bordel en France.,no,NON
Les femmes n'ont pas besoin de vous pour vous exprimer à leur place.,no,NON
Pas du tous c'est comme dire que ce lui qui porte une kippa et politique.,no,NON
Avez vous étudiez l'islam?,no,NON
En quoi est-ce une soumission de cacher ses atours?,no,NON
Vive la République et vive La France! Fière d'être française de confession musulmane.,no,NON
"Etre musulman est une spiritualite, l esprit est omniprésent.",no,NON
Diviser pour mieux régner!,no,NON
Je n'ai jamais vu une femme voilée invitée sur un plateau tv pour lui demander son avis.,no,NON
"Alors que c'est bien connu, le christianisme a été créé en même temps dans tous les pays du monde où il est religion majoritaire.",no,NON
Ces que tu comprend pas le sens de cette tenu.,no,NON
Ah bon? Et pourquoi donc ne trouvons nous pas de femmes voilées en politique?,no,NON
Je ne suis plus français ?,no,NON
"Je ne connais pas de parti religieux en France, de quoi on parle? De femmes françaises?",no,NON
(en réagissant à une attaque terroriste:) bien sûr encore un blond aux yeux bleus qui s'appelle édouard.,yes,NON
Les musulmans sont tous violents.,yes,NON
Les musulmanes ne veulent pas interdire le blasphème.,no,NON
"Existe il des statistiques concernant les auteurs des actes violents commis contre les femmes, et qui permettent de se prononcer ainsi.",no,NON
Je travaille c est faux.,no,NON
Elles sont libres de le faire.,no,NON
"Vous ne connaissez rien à cette religion, ni à ses pratiquants.",no,NON
C'est une pensée de personne non sensée.,no,NON
L'islam est une religion de paix et d'amour.,no,NON
C'est l'ignorance qui vous fait dire cette phrase.,no,NON
Il n'y a que lors des croisades et les colonisations que les peuples ont convertie de force les gens. L'islam a toujours respecté la religion des autres.,no,NON
"C'est la peur qui parle. Et certaines figures politiques savent utiliser cette peur et l'augmenter. L'islam est une religion de paix, rien ne va venir vous envahir si ce n'est vos peurs.",no,NON
"La parole des femmes voilées est trop souvent confisquée, les médias et les politiques n'ont de cesse de parler à leurs places, elles sont les premières concernés donnant leurs la parole.",no,NON
Et le voile chretien? Fait-il l'apologie du ku kux klan?,no,NON
Certaine culture sectaire prône la femme à la maison: cela n'est pas en rapport avec l'islam.,no,NON
Tolérance 0 en France.,no,NON
"C'est faux, ils le font d'eux même car ils savent le bienfait que C'est.",no,NON
"La dernière fois qu'un dirigeant s'est montré aussi catégorique à l'égard d'une minorité de son pays, il a tenté de les exterminer physiquement.",no,NON
"Vous ne le savez peut-être pas mais l'islam est une religion, pas une nationalité.",no,NON
Des musulmans sont plus chez eux que n'importe quel citoyen.,no,NON
"Je pense que si c'était le cas, nous n'aurions pas la chance de le dire.",no,NON
C'est un choix de travailler.,no,NON
Alors laissez nous tranquille.,no,NON
Enfin on reconnaît les musulmans en france.,no,NON
Si les musulmans était tous des terroriste la France serais un terrain guerre.,no,NON
Les femmes voilées sont actives.,no,NON
Donc un converti apprend à détester ses proches?,no,NON
Le jeune est une démarche personnelle.,no,NON
