text,gold,pred
"Réponse par l'absurde: s'ils l'étaient ""tous"", il y aurait autrement plus de victimes puisque les musulmans sont près de 2 milliards dans le monde!",no,OUI
Elles portent le voile parce qu'elle sont libre de le porter.,no,OUI
Nous sommes déjà dans nôtres chère pays français de confession musulman.,no,OUI
"L'islamophobie n'est pas une opinion, c'est un délit.",no,OUI
Cela sous entend que je suis venu de qq part or je suis née ici.,no,OUI
J'ai meme entendu dire par NKM qu'ils seraient meme kouffaristes.,no,OUI
Accepte moi avec mon foulard.,no,OUI
Beaucoup de femmes voilées sont cultivées et font ce choix contre l'avis de leurs maris ou famille.,no,OUI
"Je suis musulmane et aucun de ces adjectifs ne me représente, donc, non.",no,OUI
L'islamophobie est un délit tout comme toute forme de racisme.,no,OUI
"Vous n'avez pas vu des femmes politiques, des sportives, des journalistes?",no,OUI
"L'histoire des juifs prouve le contraire. Ce sont les musulmans qui ont assuré leur protection quand des ""catholiques"" les pourchassaient et voulaient les exterminer.",no,OUI
De quel Pays parlez-vous? Où souhaitez-vous les déporter? En Allemagne? Ou peut être à Drancy? A vous lire.,no,OUI
En France car ils ont peut de la différence de l'autre depuis toujours. Historiquement prouvé.,no,OUI
Le choix de la façon de s'habiller est une liberté personnelle et ne doit aucunement être source de discrimination.,no,OUI
"Djihadiste, pianiste cycliste aussi mdrrr (Samia orosmane)",no,OUI
Faudrait faire la différence entre choix et enfermées.,no,OUI
Vous habitez sur quelle planète?,no,OUI
Le voile symbolise l'acte de prier et est commun à toutes les religions.,no,OUI
Pour quoi faire?,no,OUI
"De même que les policiers le sont, obligés de porter leurs casques!",no,OUI
Nous déplorons les attentats et la terreur qui en découlent. Nous déplorons toutes violences! Nous constestons tous amalgames entre musulmans et terroristes.,no,OUI
"La femme voilée comme n'importe quel être humain est libre de protéger son corps comme elle le souhaite, elle n'a pas envie de plaire et encore moins de séduire pour pouvoir exister, elle veut être en paix avec sa conscience.",no,OUI
Les femmes ont gagné plus de droit dans l'islam que dans n'importes autres religion.,no,OUI
Des preuves? Il n'y en a pas. L'islam à été plutôt une source de lumière pour la renaissance de l'Europe comme l'attestent tous les travaux. L'islam n'a jamais pratiqué l'inquisition comme en atteste la coexistence intelligente entre les religions en Espagne musulmane.,no,OUI
"Il y a même beaucoup de grandes chefs de entreprises et de grands diplômées,je pour en citer quelques unes(si cela vous intéresse bien sûr).",no,OUI
Les musulmans ne sont pas un problème. Ils cherchent leur place dans la société et n inspirent qu a vivre en paix mais ne souhaite pas vivre caché où être assimilé. Nous sommes tous une force pour notre société.,no,OUI
"Le voile est un accessoire qui permettent aux femmes d être reconnue en tant que personne et de ne pas être vue seulement par son enveloppe. C est une protection qui se relève important au vue desormais des scandales sexuelles qui ressortent aujourd hui avec les balances ""ton porc"".",no,OUI
Pourquoi dans de haine pour une communauté qui ne demandent juste d'être en paix :(.,no,OUI
Les musulmans veulent rendre toute la viande francaise halal.,yes,OUI
"Et donc, la meilleure solution pour les sortir de cette soumission serait de les culpabiliser dans l'espace public de manière systématique et quoi qu'elles veuillent faire, de les insulter en permanence en niant leur intégration et leur volonté d'aspirer à une vie décente? Drôle de projet d'inclusion, et de manière de sortir quelqu'un de sa soumission.",no,OUI
En politique absent!,no,OUI
"Le voile islamique est discret, celles qui le portent le sont bien souvent, et portent en elles un message de tolérance, apaisé.",no,OUI
Apportez vos sources que nous vous les expliquions un à un.,no,OUI
Et un troisième non pour les haineux.,no,OUI
"En fin de compte, les musulmans veulent soit nous convertir soit nous tuer.",yes,OUI
Beaucoup enlevé leur voile pour bosser.,no,OUI
Les musulmans sont dans tous les pays.,no,OUI
"Faux, la majorité de musulmans respecte les valeurs républicaines.",no,OUI
Le terrorisme est contraire à l'islam qui ne tolère que les guerres défensives et respectant les civils.,no,OUI
"L'islam est religion de paix et de tolérance. Cela a fait ses preuves plusieurs fois dans l'histoire lorsque cette religion a été bien comprise et bien appliquée, sans intervention de l'intérêt personnel des humains.",no,OUI
"Les femmes voilées ne sont soumises qu'a leur Seigneur, Créateur de toute chose.",no,OUI
"La terre EST à Dieu, pas à vous",no,OUI
Trop d'imagination.,no,OUI
Il ne vous est pas demander d'aimer les femmes musulmanes mais de les respecter et de ne pas les discriminer. Merci.,no,OUI
"Si tous Les musulmans partaient il n'y aurait plus d'économie en France, qui paient encore les retraites?",no,OUI
Pour une devoir en 1ère pourriez vous me communiquer vos données avec les sources?merci bien à vous.,no,OUI
Pas du tout combien de femme voilees travailler beaucoup.,no,OUI
Mise en danger de la vie des musulmans.,no,OUI
"Tu connais tout les musulmans, ça doit en faire du monde.",no,OUI
"Comme le port de tous les autres signes religieux (croix ou kippa par exemple), le port du voile est garantie par la laïcité.",no,OUI
Le probleme vient des islamophobes que l'on entend trop et dont les medias donne trop d'écho.,no,OUI
Je peux aussi dire étranger retourne dans ton pays aussi.,no,OUI
Ne les empêcher pas de travailler et d'étudier alors.,no,OUI
Les femmes d'autres religions se voilent sans qu'on les traitent de femmes soumises.,no,OUI
Les projections des démographes ne confirment pas cette crainte.,no,OUI
"Tout comme vous, les femmes voilées sont dotées du libre arbitre. Le port ou non du voile est une décision personnelle.",no,OUI
Quid des sog'es Dans les autres religions?,no,OUI
"Tous les terroristes connus n'avaient jusqu'alors aucune pratique de l'islam, leur profil est connu de tous!",no,OUI
La seul réponse des bêtes est la haine.,no,OUI
"A l heure actuelle , le seul terrorisme est le terrorisme d etat. Je ne citerai pas la grande puissance mondiale qui s est octroyé le droit de vie et de mort sur la planéte entiere ou encore certains états voyoux assassins coloniaix proxhe orientaux.",no,OUI
L'islam est une maladie qui doit être éradiquée.,yes,OUI
En islam les femmes sont libres comme les autres.,no,OUI
Be muslim and keep calm ;-),no,OUI
C'est que la propagande de masse fonctionne bien.,no,OUI
(désolé pour cette réponse) L O L.,no,OUI
Certaines femmes travaillent. D'autres non. Les femmes voilées sont des femmes. Certaines travaillent. D'autres non.,no,OUI
N'hésitez pas à consulter un ophtalmologiste si vous voyez des choses qui n'existent pas.,no,OUI
Encore une ânerie.,no,OUI
"Les femmes voilées sont respectables , vos propos non.",no,OUI
"Avec une telle fausse affirmation, on ne peut sûrement pas faire confiance à votre jugement! Cette façon d'essentialiser ne convaincra personne.",no,OUI
Les strings ne vous agressent pas?,no,OUI
Les musulmans profitent du système français.,yes,OUI
C'est ce que les medias veulent faire penser.,no,OUI
C'est surtout un débat médiatisé.,no,OUI
Non puisque vous en voulez pas.,no,OUI
Je ne comprend pas ce terme.,no,OUI
Elles ne sont soumises que à Dieu.,no,OUI
Non car Notre seigneur n'oblige personne à faire quoi que ce soit c'est notre volonté.,no,OUI
Ce n'est pas l'Islam qui s'est imposé dans les sphères politiques mais bien la volonté des êtres humains sans scrupules de montrer cette religion et ces pratiquants dû doigts.,no,OUI
Je serais sans doute loin si c était vrai.,no,OUI
Les gens oublient votent que nos pères ont construit la France qui été détruit pendant la seconde guerre. Quel ingratitude.,no,OUI
"Plus de 1400 ans que l'Islam existe, donc plus de 1400 ans que l'Islam est politique.",no,OUI
"Ensuite, je peux dire que ""tous les Allemands sont des nazis."".",no,OUI
Il faut se renseigner avant d'affirmer quoi que ce soit.,no,OUI
"Mon pays est la France, mais j'y songe!",no,OUI
"Honnêtement, ce genre de commentaire ne mérite même pas de réponse.",no,OUI
"Pourquoi la soumission est-elle désapprouvée quand elle est liée à la religion? Dans toutes les religions, les gens se soumettent à leur Dieu.",no,OUI
"Elles sont de plus en plus nombreuses,cela doit leur plaire.",no,OUI
"Ca n a aucun sens de dire que les musulmans sont tous des terroristes. C est faire un amalgame , les musulmans sont des êtres humains comme les autres, on ne peut pas mettre tout le monde dans le même sens. Nous avons tous nos particularites, nous ne sommes pas un groupe uniforme, nous avons des parcours des situations différentes des aspirations differentes.",no,OUI
Je vous invite à vous intéresser à l'histoire de l'indonésie.,no,OUI
Ces gens qui comettent ces actes sont des personnes désorientées.,no,OUI
Regarde ailleurs ?.,no,OUI
On peut être musulman et être français.,no,OUI
L'oppression et la stigmatisation ne sont pas des moyens libérateurs si soumission il y avait.,no,OUI
Vous parlez au nom des femmes dont les droits sont bafoués c'est très bien. Qu'en est-il des femmes qui adopte le choix de le porter?,no,OUI
C'est raciste.,no,OUI
L'islam prône la paix et l'amour.,no,OUI
En 2030 en France 10% de la population en France sera musulmane. Soit une majorité écrasante ;-),no,OUI
"Les femmes portent des pantalons si elles le veulent, les hommes portent des jupes s'ils le souhaite. Où est le problème?",no,OUI
Je suis voilée et je travaille.,no,OUI
Un musulman qui fait cela n'a rien compris à sa religion.,no,OUI
"L'islam n'est pas une maladie. C'est une religion, et chacun est libre de la pratiquer ou non.",no,OUI
La preuve y en a dans la rue.,no,OUI
Dans votre pays? Ou ça en musulmanie?,no,OUI
Ils le font. Mon voisin Jean Dupont (un Musulman) est rentré en Ardèche récemment.,no,OUI
Sur quel fait vous vous appuyez pour affirmer cela?,no,OUI
Mon voile est personnelle et reflète mes seules intimes convictions.,no,OUI
Si cela est une agression je te conseille de vivre dans une grotte parce qu'il y en aura de tout temps des femmes voilées.,no,OUI
Mon passeport et ma carte d'identité sont formels : j'y suis déjà.,no,OUI
Ma place et mon monde c'est la planète terre.,no,OUI
Le terrorisme religieux existe dans toutes les religions et cela reste infiniment minoritaire.,no,OUI
Discours de haine. Pas d'amalgames. Le terrorisme n'est pas lié à une religion ou à une race.,no,OUI
Les musulmans sont des travailleurs et n'ont des voleurs.,no,OUI
Ça n'a rien à voir avec la politique.,no,OUI
Une femme qui décide de porter le voile à effectuer tt un cheminement spirituel de ce fait elle a choisit de le porter par chx perso!,no,OUI
"L'islam veut dire la paix, que la paix soit avec vous mes frères et soeurs dans l'humanité.",no,OUI
Les femmes voilées travaillent quand elles le souhaitent.,no,OUI
Commence par la folie dont tu es atteint.,no,OUI
Si il est très compatible même.,no,OUI
La démonstration ou les démonstrations il y a un s en trop et des lacunes en culture générale.,no,OUI
Mensonge.,no,OUI
Amalgame islam et musulmans.,no,OUI
As t'on déjà vu une femme voilé à l'Assemblée Nationale ?,no,OUI
C'est un mythe qui est répandu dans les milieux identitaires rassurez vous.,no,OUI
"Les femmes voilées ne travaillent pas, elles sont enfermées à la maison.",yes,OUI
"L'islam ne connaît pas la guerre, l'islam est tout le contraire de la guerre, ce n'est que de l'amour et paix.",no,OUI
L'islam est une religion qui invite au dialogue et le respect d'autrui.,no,OUI
Si c'était le cas Sa serais un grand bordel en France.,no,OUI
Les femmes n'ont pas besoin de vous pour vous exprimer à leur place.,no,OUI
Pas du tous c'est comme dire que ce lui qui porte une kippa et politique.,no,OUI
Avez vous étudiez l'islam?,no,OUI
En quoi est-ce une soumission de cacher ses atours?,no,OUI
Vive la République et vive La France! Fière d'être française de confession musulmane.,no,OUI
"Etre musulman est une spiritualite, l esprit est omniprésent.",no,OUI
Diviser pour mieux régner!,no,OUI
Je n'ai jamais vu une femme voilée invitée sur un plateau tv pour lui demander son avis.,no,OUI
"Alors que c'est bien connu, le christianisme a été créé en même temps dans tous les pays du monde où il est religion majoritaire.",no,OUI
Ces que tu comprend pas le sens de cette tenu.,no,OUI
Ah bon? Et pourquoi donc ne trouvons nous pas de femmes voilées en politique?,no,OUI
Je ne suis plus français ?,no,OUI
"Je ne connais pas de parti religieux en France, de quoi on parle? De femmes françaises?",no,OUI
(en réagissant à une attaque terroriste:) bien sûr encore un blond aux yeux bleus qui s'appelle édouard.,yes,OUI
Les musulmans sont tous violents.,yes,OUI
Les musulmanes ne veulent pas interdire le blasphème.,no,OUI
"Existe il des statistiques concernant les auteurs des actes violents commis contre les femmes, et qui permettent de se prononcer ainsi.",no,OUI
Je travaille c est faux.,no,OUI
Elles sont libres de le faire.,no,OUI
"Vous ne connaissez rien à cette religion, ni à ses pratiquants.",no,OUI
C'est une pensée de personne non sensée.,no,OUI
L'islam est une religion de paix et d'amour.,no,OUI
C'est l'ignorance qui vous fait dire cette phrase.,no,OUI
Il n'y a que lors des croisades et les colonisations que les peuples ont convertie de force les gens. L'islam a toujours respecté la religion des autres.,no,OUI
"C'est la peur qui parle. Et certaines figures politiques savent utiliser cette peur et l'augmenter. L'islam est une religion de paix, rien ne va venir vous envahir si ce n'est vos peurs.",no,OUI
"La parole des femmes voilées est trop souvent confisquée, les médias et les politiques n'ont de cesse de parler à leurs places, elles sont les premières concernés donnant leurs la parole.",no,OUI
Et le voile chretien? Fait-il l'apologie du ku kux klan?,no,OUI
Certaine culture sectaire prône la femme à la maison: cela n'est pas en rapport avec l'islam.,no,OUI
Tolérance 0 en France.,no,OUI
"C'est faux, ils le font d'eux même car ils savent le bienfait que C'est.",no,OUI
"La dernière fois qu'un dirigeant s'est montré aussi catégorique à l'égard d'une minorité de son pays, il a tenté de les exterminer physiquement.",no,OUI
"Vous ne le savez peut-être pas mais l'islam est une religion, pas une nationalité.",no,OUI
Des musulmans sont plus chez eux que n'importe quel citoyen.,no,OUI
"Je pense que si c'était le cas, nous n'aurions pas la chance de le dire.",no,OUI
C'est un choix de travailler.,no,OUI
Alors laissez nous tranquille.,no,OUI
Enfin on reconnaît les musulmans en france.,no,OUI
Si les musulmans était tous des terroriste la France serais un terrain guerre.,no,OUI
Les femmes voilées sont actives.,no,OUI
Donc un converti apprend à détester ses proches?,no,OUI
Le jeune est une démarche personnelle.,no,OUI
