gold,toxicity,text,pred
NonSexiste,0.01017851,On a demandé à des survivantes quel message elles auraient aimé entendre durant le temps des fêtes. Voici ce qu’elles nous ont dit : http://www.calacs.ca/upload/nouvelles/50.pdf #Moiaussi #onvouscroit,NO
NonSexiste,0.016964182,"@mccapobianco La prise de conscience des entreprises doit être concrétisée par des engagements concrets. Il ne faut jamais considérer que le sujet du sexisme est traité, il y a toujours à faire... @BNPParibas #EnsembleContreLeSexisme pic.twitter.com/wJTI8oqoiO",NO
Sexiste-reportage,0.009864358,"Ma mère tenait absolument à ce qu'on lappelle madame *le* pharmacien, car elle soutenait qu'elle faisait aussi bien qu'un homme. Question de génération je pense",NO
NonSexiste,0.027913637,"Non !@DenisBrogniart, la victoire des Bleues n'a rien à voir avec la diffusion du match en direct sur #TF1. Sans doute avez vous confondu avec la finale d'une émission de téléréalité qui s'appelle koh Lanta ! https://twitter.com/TF1/status/942454253959999488",NO
NonSexiste,0.015393426,#Régionales2015 : #Pécresse : Je serai une femme libre http://ow.ly/VPrOn pic.twitter.com/dVj8UfyhqI,NO
NonSexiste,0.1996317,"Il ne fait pas bon être un homme, demandez à #CatherineDeneuve. Ni un petit garçon chez #H&amp;M. Découvrez l'opinion de Jean-Luc Cambier. #Discrimination #balancetonporc http://ebx.sh/2mG11Q3 pic.twitter.com/iXJmX1m6VU",NO
NonSexiste,0.005937464,"Les Bleues 🇫🇷 réalisent un bon score 📺 sur @TF1 👍 : 4,3 millions de téléspectateurs et 25% de PdA et 5,1 millions de téléspectateurs et 23,5 % pour l’apres match avec le podium 🏆 #handball pic.twitter.com/hfC5s4e1Ye,Drapeau de la France,Télévision,Pouce levé,Trophée",NO
NonSexiste,0.32182294,Certains mecs trans interiorisent le sexisme et deviennent sexistes mais bref enfin au pire on s'en fout on veut pas parler de ça,NO
NonSexiste,0.37751234,"Et pssst @cbouclesdor on est pas une vrai #féministe quand on consomme des laitages &amp, des ovules et qu’on exploite les femelles des autres espèces! 🤓 #GoVegan pic.twitter.com/cz9w2LH8rd,Visage d'intello",YES
Sexiste-reportage,0.47886392,#Xavierbeauvois roi de la plaisanterie de très mauvais goût #Sexiste #balancetonporc pic.twitter.com/9ug9hsPMHb,YES
NonSexiste,0.25462922,Moi se que je veux c’est que tout sois claire dans cette affaires @jeremstar pour enfin savoir la vérité et que si Babybel est coupable qui soient puni . #JeremstarGate #jerempervers #BALANCETONBABYBEL #BalanceTonPorc,NO
Sexiste-reportage,0.39915034,"Whaoo trop la classe bonhomme ! Toi t'auras tout le temps de laver tes caleçons maintenant #sexiste #misogyne https://twitter.com/lehuffpost/status/877079747041386496,Signe des cornes avec les mains (teint de peau clair)",YES
NonSexiste,0.01847211,Comme Angela Merkel... https://twitter.com/lci/status/975384529425727488,NO
Sexiste-reportage,0.23271075,@lemondefr : pourquoi a-t-on besoin de préciser que Dylan Farrow est ronde ? Vous n'auriez jamais dit d'un homme qu'il a de l'embonpoint. #grossophobie #sexisme pic.twitter.com/Wv8cOeox6E,YES
NonSexiste,0.0665887,"Soutien inconditionnel à Sandra Muller @LettreAudio, à l’origine de #balancetonporc, attaquée en justice par Éric Brion après qu’il se soit excusé des faits dont elle l’accuse. https://twitter.com/lettreaudio/status/953790464582475779",NO
Sexiste-reportage,0.23523538,Cdubeaudu Beauvoir: une femme profitant des faiblesses des jeunes filles pour les attirer dans une relation à trois avec Jean-Paul Sartre. (...) suspension de ses fonctions de professeur suite à la plainte de la mère d’une élève... http://www.barbieturix.com/2015/11/30/simone-de-beauvoir-et-les-femmes-quand-le-mythe-degringole/ #balancetonporc #polqc,NO
NonSexiste,0.15932569,"Dans #Internationales , @MichaelleJeanF explique l'absence de réaction de l'OIF après les affaires Weinstein et l'essor de et #BalanceTonPorc : pic.twitter.com/VrAsm01q0o",NO
Sexiste,0.25084448,"SI j'ai bien tout compris, depuis #BalanceTonPorc, les actrices devront désormais avoir du talent pour réussir? C'est bien cela?😋,Visage savourant un délicieux repas",NO
Sexiste-reportage,0.11316007,"Education non #sexiste : ça passe quand on emmène les fillettes sur le terrain du masculin, ça coince quand il s'agit d'emmener les garçons vers le féminin. Allô, Françoise Héritier? #ValenceDifférentielle https://www.eveprogramme.com/32372/stereotypes-de-genre-nature-culture/ pic.twitter.com/nRM8KWrjyF",NO
Sexiste-reportage,0.13214645,Quand Trump fait une remarque #sexiste à une journaliste! http://www.huffingtonpost.fr/2017/06/28/face-aux-cameras-les-remarques-sexistes-de-donald-trump-a-une-journaliste_a_23005487/ #likediversité #égalitéFH @CharteDiversite pic.twitter.com/4HhTUOJ7P5,NO
NonSexiste,0.01237757,": Merci Catherine Deneuve, merci Catherine Millet de nous rappeler que le combat est très loin d’être gagné… https://martiennes.wordpress.com/2018/01/09/metoo-merci-catherine-deneuve-merci-catherine-millet-de-nous-rappeler-que-le-combat-est-loin-detre-gagne/ #NOUVEAUPOST pic.twitter.com/aPiuIzE2W3",NO
Sexiste-reportage,0.31547862,#balancetonporc mais SURTOUT #ConserveTonPolitique même s'il use de sa position dominante pour obtenir des faveurs sexuelles #LoiAbusdeConfianceLREM #NouveauMondeEnMarche pic.twitter.com/dfsBSaG6gV,NO
Sexiste,0.28087774,"Il faut être très prudent avec ce genre de dossier. Je ne connais pas cette femme mais la plainte pour viol n'est pas la 1ere. En plus,quand on voit le physique de Darmanin,on a du mal à croire qu'il peut imposer à une femme des relations non consenties #Darmanin",NO
NonSexiste,0.005497652,Un discours engagé et percutant de @MarleneSchiappa en ouverture de la journée nationale contre le sexisme #ensemblecontrelesexisme confirmant son soutien à notre initiative portée par 22 organisations représentants des milliers de femmes et d hommes @TelecomPTech pic.twitter.com/yZcuqInTg1,NO
NonSexiste,0.027206551,"Après l’affaire Weinstein, #balancetonporc et , que fait-on pour lutter contre les violences faites aux femmes ? @PalomaMoritz vous raconte comment @Make_org met en place des actions concrètes pour lutter contre ces violences ! #BalanceTonPlan &gt;&gt; http://bit.ly/2kMm4Qu pic.twitter.com/C9wAlUY3NS",NO
NonSexiste,0.011435116,"Ensemble, avec @JRukwied du @Bauern_Verband , nous avons décidé d’écrire à @EmmanuelMacron et Angela Merkel pour leur signifier notre besoin d’une Europe forte avec un budget de la #PAC ambitieux! Il est temps que l’Europe prenne la mesure de ce qu’apporte l’agriculture! pic.twitter.com/sUScB1uYtK",NO
Sexiste,0.3811502,Si t'en a vrmt rien a fr de mon avis tu veux pas m'envoyer quelques nudes en DM stp?Genre pour bien prouver que tu est une femme independante stp?,YES
Sexiste-reportage,0.78207105,Jvous présente le frère du chien de la casse qui m’a servis de mec. Une bonne famille de suce merde ça. #balancetonporc pic.twitter.com/LfPrGB2LFi,NO
Sexiste-reportage,0.3127066,"Je ne suis pas surprise que le violeur dépose plainte, pour notre justice ça va être lui la victime!!! #BalanceTonPorc Pour ma part j'ai été agressée et c'est sur moi que la police a enquêté! Lui rien. Le viol est vraiment le sport national en France!",NO
Sexiste-reportage,0.34757367,"ALERTE DISPARITION! Elle s’appelle SCHIAPPA voir photos ci-dessous Elle a raison sur tout, ancienne FÉMINISTE très rigide, on a perdu sa trace depuis que son collègue DARMANIN est accusé de viol! SVP si vs la croisez appelez BFM afin de l’inviter pour défendre la cause des femmes pic.twitter.com/yE9Igo0EEi",NO
NonSexiste,0.0074139764,Salle remplie pour le lancement de la première journée nationale de rencontres contre le #sexisme #EnsembleContreleSexisme #25janvier pic.twitter.com/ruCrXF11bC,NO
NonSexiste,0.17371799,Internat de l'hôpital Purpan (@CHUdeToulouse) : un exemple illustré de sexisme libère la parole ! https://buff.ly/2E32lni @alebura @RESEAUCHU @ladepechedumidi @raymondlemoign1 pic.twitter.com/5lqrRcTAjJ,YES
NonSexiste,0.102626406,"Bientôt les 8 Millions de vues sur YouTube qui ne l'a pas encore entendu 💃 🤔 https://youtu.be/HL2sw7fGuw8 @SuhilaBnLachhab #obsepub #PenelopeGate #EnsembleContreLeSexisme #BTS_SMA_TODAY #SouhilaBenLachhab pic.twitter.com/hH5C0QKOlZ💃🤔👇🔥,Danseur,Visage songeur,Revers de main avec index pointant vers le bas,Feu",NO
NonSexiste,0.019603057,"En 1998, la France découvre des fuites radioactives sur les transports de déchets nucléaires. La ministre de l'Environnement informe Berlin. Angela Merkel pique une crise de colère. La suite de l'histoire : https://buff.ly/2Dasajv pic.twitter.com/yG4jTuqIRU",NO
NonSexiste,0.012566062,Le 25 janvier se tiendra la première Journée contre le sexisme https://www.latribune.fr/supplement/women-for-future/le-25-janvier-se-tiendra-la-premiere-journee-contre-le-sexisme-763400.html via @latribune. Les membres du @InterElles qui fait parti du collectif #EnsembleContreLeSexisme seront présent.e.s pour agir dans les entreprises contre le sexisme,NO
NonSexiste,0.006377276,"Save the date ! Le 25 janvier, le collectif #EnsembleContreLeSexisme organise la première Journée contre le sexisme. Plus d'infos : http://bit.ly/2CBqwuN Inscriptions : http://bit.ly/2qn7Fif pic.twitter.com/Y1I4EqmR8L📆,Calendrier à effeuiller",NO
NonSexiste,0.15656179,#BalanceTonPorc : la libération de la parole sous caution médiatique http://dlvr.it/Q6p2tg pic.twitter.com/RMQuWbgmvt,NO
NonSexiste,0.0061573703,Travail a domicile: Enceinte : le stress et le risque de fausse couche sont-ils liés ? http://travail-internet-domicile.net/enceinte-le-stress-et-le-risque-de-fausse-couche-sont-ils-lies/,NO
NonSexiste,0.29405528,Cette jeune indienne de 19 ans a inventé une culotte anti-viol http://a.msn.com/01/fr-fr/AAuYEOA?ocid=st,NO
Sexiste-reportage,0.17198499,On en est donc encore là ? @Cdiscount #pub #sexisme #honte #cdiscount pic.twitter.com/MDrJ4BZP5M,NO
Sexiste,0.5566829,Incroyable quand même Le mec peut déclencher une 3 eme guerre mondiale mais madame la féministe est fâchée qu’il n’y a pas de femme Quel émission de salope https://twitter.com/qofficiel/status/989923900560695297,NO
NonSexiste,0.0058432184,"Plus que 300 jours avant de retrouver les Bleues championnes du monde, pour l’EURO féminin de handball France 2018, qui s’annonce #Handballissime ! Billetterie : https://tickets.fra2018.ehf-euro.com @FRAHandball @ehfeuro 2018 #ehfeuro2018 pic.twitter.com/A8txkaKfVh",NO
NonSexiste,0.0070684096,Des femmes en Atlantique marchent dans la foulée du mouvement #MoiAussi http://ici.radio-canada.ca/nouvelle/1079242/des-femmes-en-atlantique-marchent-dans-la-foulee-du-mouvement-moiaussi,NO
Sexiste-reportage,0.4269174,"Je n’apprécie pas Aurore Bergé (elle m’a même bloquée sur Twitter) mais en #France on doit pouvoir porter une robe courte et un décolleté sans être insulté de pute ! Ceux qui insultent allez vivre en Arabie Saoudite 😉 #SLT #ONPC #AuroreBergé #LREM😉,Visage faisant un clin d'œil ",YES
NonSexiste,0.0137598375,"Rencontre à Paris avec la journaliste japonaise Shiori Ito, une jeune femme au courage exceptionnel, qui a dénoncé publiquement le viol dont elle a été victime dans son pays où le sujet est encore tabou. Solidarité entre victimes françaises et japonaises dans l'esprit de . pic.twitter.com/S5TrUgTI3s",NO
Sexiste-reportage,0.123468354,Enquête suspendue dans l'affaire #JohnnyHallyday accusé de #viol par marie christine Vo #balancetonporc http://l.leparisien.fr/s/yQ4F via @Le_Parisien,NO
NonSexiste,0.17111848,"NON à la prévention répressive, avant de condamner il faut éduquer Des siècles d'éducation #sexiste (par des femmes), ne peuvent pas être effacé en une loi, un jour et des milliers de condamnations. c'est encore le petit qui va payer le prix fort ",YES
NonSexiste,0.16591948,"#PARITE En ce début d'année 2018,dans tous les domaines, les femmes S'OR-GA-NI-SENT :-)) CHU : les femmes disent non au sexisme et réclament la parité - http://ladepeche.fr https://www.ladepeche.fr/article/2018/01/23/2727288-chu-femmes-disent-non-sexisme-reclament-parite.html via @ladepechedumidi",NO
Sexiste-reportage,0.056758508,#tlmep Le harcèlement est moins une question de désir sexuel que de contrôle et de domination #moiaussi,NO
NonSexiste,0.09568449,"BLOG - Un mois après #balancetonporc, la mobilisation ne doit surtout pas s'essouffler http://www.huffingtonpost.fr/fatma-bouvet-de-la-maisonneuve/un-mois-apres-balancetonporc-la-mobilisation-ne-doit-surtout-pas-sessouffler_a_23280666/ alors que Les effets de #MoiAussi au Québec : 25 millions de dollars débloqués contre les violences sexuelles #NousEnSommesBienLoin",NO
Sexiste,0.40336934,Le pollen il m’a eu ptn je pleur comme une salope,YES
Sexiste-reportage,0.37340668,"Si @Henda_Ayari subit autant de menaces c'est autant la faute d'islamistes que de laïcistes,qui se servent d'elle comme les salafistes l'ont fait avant eux.Soutien à ttes les femmes dont la cause et les traumas sont bafouées. #balancetonporc #balancetesmanipulateurs",YES
NonSexiste,0.41168427,"#AsifArif La majorité de l'antisémitisme vient de l’extrême droite. C'est vrai, l'islamisme l'est également, #sexiste, #Homophobe et #antisemite, pour se penser comme une #suprématie (celle de son groupe évidemment).",YES
NonSexiste,0.2191003,Je ne suis pas là pour plaire. Je suis là pour faire. Ce que nous faisons ne plaît pas à tous ceux qui vivent sur des mensonges et agitent la peur. Je les croiserai samedi et les regarderai dans les yeux. pic.twitter.com/uNfVPoLuKF,NO
Sexiste-reportage,0.25462922,Les twittos DZ dès qu'une femme parle de sexe Bonjour ^^ pic.twitter.com/gUpyhfLQhW,NO
Sexiste,0.681338,"ptn le mec il est fier de montrer sa meuf et tout archi mignon mais elle le trompe 🤦🏽‍♀️ ça se voit c’est un vrai chéri en plus bref connasse va,Femme avec une main sur le front (teint de peau moyen)",NO
NonSexiste,0.011246625,Christine Lagarde au #JDD : Les réformes qui sont engagés en France sont dans la ligne de ce que le FMI recommande depuis plusieurs années http://www.lejdd.fr/economie/christine-lagarde-la-reprise-mondiale-est-propice-aux-reformes-3533549#xtor=CS1-4 pic.twitter.com/Ae8wBLahdY,NO
NonSexiste,0.011686437,Angers. Catherine Deneuve ovationnée à Premiers Plans malgré la polémique. Cinéma https://fb.me/LmBNjtBO,NO
Sexiste-reportage,0.7252971,"« T’es tellement bonne que même si t’étais un mec, je te sucerais la bite. » #payetashnek",NO
NonSexiste,0.2540519,"#50NuancesDeGrey et si non, ce mec est à classé avec les #balancetonporc ? Ou pas?",NO
NonSexiste,0.0055604824,Rediffusion du documentaire Casques Roses aujourd'hui mercredi 29 novembre à 20h00 sur les ondes de RDI. À NE PAS MANQUER! #femmes #femmesconstruction #moiaussi pic.twitter.com/BhxaG4lFNl,NO
Sexiste-reportage,0.028856417,"« La violence faite aux femmes est un problème de société… Tout le monde est concerné, agissons ensemble!» #journée16 #16days #16jours #STOPViolenceFemmes #moiaussi #MESGestesComptent #ilesttemps d'agir pic.twitter.com/QOkY99XbTh",NO
Sexiste-reportage,0.013068704,«Elle est toujours aussi belle la viande ici !» Rodez — avenue Victor Hugo #payetashnek #stopharcelementderue,NO
NonSexiste,0.20056234,"La photo qui résume l'avant congrès du #PS: au premier plan, Carvounas papote; derrière à gauche, Faure fait son off; à droite au fond, Le Foll drague les caméras #DirectAN pic.twitter.com/z4OBjOfr17",NO
Sexiste,0.91625386,bellerin sa mère est une salope son père est une salope sa femme est une salope quelle grosse salope ce fils de pute,YES
Sexiste-reportage,0.1373533,"« Est-ce que finalement on est toutes réduites à une paire de seins ? » : la championne du monde de #snowboard Anne-Flore Marxer tape fort sur le #sexisme, et ça fait du bien : pic.twitter.com/idab8EHywG",NO
NonSexiste,0.024849601,Comme un homme avec Ulcott : http://youtu.be/dfy0kXrwXOU?a via @YouTube,NO
NonSexiste,0.011749268,"Seulement 8% de garçons dans les classes de danse, pourtant ils sont 82% à diriger des centres chorégraphiques...troisième séquence autour de la thématique du sport et de la culture #EnsembleContreLeSexisme #25janvier @f_inge pic.twitter.com/xC9tnkUddq",NO
Sexiste-reportage,0.19789438,Témoignage troublant de sa soeur. « Des gens de l’entourage savaient que @Paul_Haggis avait des comportements d’un prédateur. » #MoiAussi https://twitter.com/standleague/status/949932719697530880,NO
NonSexiste,0.22712809,"«Les yeux dans les yeux», #Darmanin jure n'avoir «jamais abusé d'aucune femme» Face à #Bourdin lundi matin, Il l'a assuré: il n'a «jamais abusé d'aucune femme», ni de son «pouvoir.. #Cahuzac n’aurait pas renié Darmanin http://www.lefigaro.fr/politique/le-scan/2018/02/19/25001-20180219ARTFIG00076-les-yeux-dans-les-yeux-darmanin-jure-n-avoir-jamais-abuse-d-aucune-femme.php pic.twitter.com/02yKfC13mA✔️😂,Coche en gras,Visage avec des larmes de joie",NO
NonSexiste,0.036870047,"Affligeant de bêtise, de vulgarité et de sexisme primaire.",YES
Sexiste-reportage,0.3389984,"La même chanson que pour #tron Les nanas sont les menteuses... #politiques #BalanceTonPorc L'avocat de Gérald Darmanin : «Ce qui intéresse le plus cette femme, c'est de salir le ministre» http://www.leparisien.fr/faits-divers/l-avocat-de-gerald-darmanin-ce-qui-interesse-le-plus-cette-femme-c-est-de-salir-le-ministre-27-01-2018-7526319.php",NO
NonSexiste,0.2648175,"Il en faut encore combien??? #Imperialistes et #Donneurs de leçon pour ne pas dire une vrai #Police électorale 😂 @EmmanuelMacron @Elysee @Queen_Europe @LUnionEuropenne @dreynders @LouisMichel.... La #RDC propriété belge ou môme éternel ou héritage post colonialisme #Léo2 https://twitter.com/StanysBujakera/status/983640794631467008,Visage avec des larmes de joie,Visage avec des larmes de joie,Visage avec des larmes de joie",NO
NonSexiste,0.049831573,Je suis toujours autant fasciné par l'intelligence de Christiane #Taubira. Cette femme est singulière dans le paysage politique. #ONPC,NO
NonSexiste,0.025085296,"ALERTE 🚨 La billetterie du match France 🚨 - Finlande 🎟️ qui se déroulera le 14 février 2018 à la @BrestArena ouvrira demain à 10h00. Soyez les premiers à acheter vos places pour supporter les Bleues. #GoFrance pic.twitter.com/lQxzP4NvjI🚨🚨🎟️🇫🇷🇫🇮,Gyrophare de police,Gyrophare de police,Billets d'entrée,Drapeau de la France,Drapeau de la Finlande",NO
Sexiste-reportage,0.54823303,"Quand tu dois relire les messages infâmes, répugnants, #sexiste #transophobe d1 cishet mytho frustré #harceleur pr préparer un thread😷,Visage avec un masque médical",NO
Sexiste,0.5972042,"Humour de merde pour certains , expressions de merde pour d'autres... moisies du cul serieusement c'est quoi cette expression niveau CE1. En outre trés riche vocabulaire. Bref avec des femmes comme vous le patriarcat a de beaux jours devant lui #manspreading #balancetonporc",NO
Sexiste-reportage,0.10522962,"Détrompe-toi, quasiment toutes les femmes qui ont raconté leur agression sur #balancetonporc se sont vues dire qu'elles inventaient pour se victimiser / par rancoeur / par sexisme…, quasiment tous les témoignages ont été remis en question (très majoritairement par des hommes).",YES
Sexiste-reportage,0.2854903,"Le récit de cet interrogatoire cromagnon = l'explication noir sr blanc des geysers d'écoeurantite aiguë des victimes d'agression sexuelle, d'intimidation et de harcèlement comme ce fut le cas pr #BalanceTonPorc. Le système de justice actuel n'est pas adéquat vs les crimes sexuels https://twitter.com/Mar_Barbier/status/941239240163319808",YES
NonSexiste,0.2667042,"Une phrase assez semblable à celle de votre ami Pierre Bergé: “Les mœurs étaient plus libres qu'aujourd'hui, spécialement au Maroc. A l'époque, la sexualité était plus débridée, on n'y faisait moins attention.” #BalanceTonPorc",NO
NonSexiste,0.034277402,Merci Léa de ne pas ma traiter de #sexiste:,NO
NonSexiste,0.11150667,Je crois qu’on peut dire que @karl_laske a séché en direct @nadine__morano sur l’affaire libyenne. http://rmc.bfmtv.com/emission/soupcons-de-financement-libyen-nadine-morano-s-en-prend-en-direct-a-un-journaliste-de-mediapart-1400845.html,NO
NonSexiste,0.29405528,"Aurore Bergé à #lesterriens. Sauf une robe bleue et des dents plantées dans le parquet...y'a quoi ? 😒 Rien. Vide ! pic.twitter.com/6mRHmlewDA,Visage blasé",NO
NonSexiste,0.14429577,"Aujourd’hui je sentais bien la journée de merde et la j’me retour et j’voir qui a la porte du box ? BAE quel bonheur j’laime😌💕👑,Visage soulagé,Deux cœurs,Couronne",NO
NonSexiste,0.03592727,Écœurant Révoltant #EnsembleContreSexisme organise le 1er colloque consacré au sexisme le 25janvier https://www.weezevent.com/journee-nationale-contre-le-sexisme-25-janvier-2018-9h-17h,NO
NonSexiste,0.112643376,"Elle avait bien raison n'en déplaise à Deneuve, Bhmachin etc...  Le 17 janvier 2018, Sandra Muller, créatrice du #balancetonporc, attaquée en justice",NO
NonSexiste,0.036870047,Un pavé dans la mare La campagne #MoiAussi divise les femmes en France http://ici.radio-canada.ca/nouvelle/1076959/collectif-femmes-liberte-importuner-hommes-deneuve-porc-moiaussi,NO
NonSexiste,0.026499467,Londres: Theresa May adresse ses pensées aux blessés de l'attentat du métro http://www.bfmtv.com/international/londres-theresa-may-adresse-ses-pensees-aux-blesses-de-l-attentat-du-metro-1256714.html#content/contribution/index pic.twitter.com/BDqYknj3aN,NO
Sexiste-reportage,0.02402467,"Plus que les dénonciations... La valeur ajoutée du mouvement #moiaussi est la promotion de l'équité sociale. La conscience du respect des autres peu importe le sexe, les valeurs ou le statut social.",NO
Sexiste-reportage,0.3317266,"Parce qu'un bad buzz est toujours un buzz, @TennisMagazine1 fait dans le racoleur et l'humour bien gras, #sexiste et rétrograde. Classe. pic.twitter.com/oUUSBZB9fH",YES
NonSexiste,0.13561769,"Je vous présente l'ambassadrice des pôles 😂 Ségolène Royal déjà recasée par Emmanuel Macron https://shar.es/1BrMyf via @Valeurs pic.twitter.com/8UyFLxA9Lk😂😂😂😂😂😂,Visage avec des larmes de joie,Visage avec des larmes de joie,Visage avec des larmes de joie,Visage avec des larmes de joie,Visage avec des larmes de joie,Visage avec des larmes de joie",NO
NonSexiste,0.2667042,J'en connais un il faisait caca il a dit a sa femme Viens ici cherie et quand elle est venue il l'a demande en mariage. Romantique #Ironie,NO
NonSexiste,0.0029059018,Les roses sont rouges Les violettes sont bleues Allons à la plage J'aime danser (le rythme de la nuit Les sons de la fête),NO
NonSexiste,0.0018849092,"Première réunion de la commission égalité homme-femme du comité lillois hier. Des débats et des échanges riches, des questions fondamentales à approfondir et déjà quelques propositions concrètes... pic.twitter.com/OMJCZFDxQw",NO
NonSexiste,0.39441586,#ADP2018 @KarineLMOff #BalanceTonPorc chez les paysans c'est du Lard seulement trominion point com champion du monde du cri de cochon et de la vanne paysanne pic.twitter.com/A0aNGvp0sl,NO
NonSexiste,0.3245134,"Quand @CarlsJr fait une croix sur son passé #sexiste et rhabille ses bimbos. 🍔 👙 #rediff #burgers https://www.youtube.com/watch?v=N440FB6EUVM,Hamburger,Bikini",NO
NonSexiste,0.0001875092,"#AnniversaireduJour : Colette : Sidonie-Gabrielle Colette née le 28 janvier 1873 à Saint-Sauveur-en-Puisaye (Yonne), et morte le 3 août 1954 à Paris, est une femme de lettres française, connue surtout comme romancière, mais qui fut aussi mime, actrice et journaliste. pic.twitter.com/K67k7Hubpp",NO
NonSexiste,0.78711975,"Hey la start up nation, je suis dans une boite start up nation tout comme tu dis. J’ai commencé à 9h30 et je finis à 23h ce soir. Ça te semble assez startup nation pour toi ? Connasse.",NO
NonSexiste,0.063027434,"Mauvaise citation 😱 Je précise « ... le DERNIER refuge... »,Visage hurlant de peur",NO
Sexiste-reportage,0.14256015,"Charité, que de crimes commis en ton nom... | A Londres, #harcèlement et #sexisme lors d’un dîner de charité mondain réservé aux hommes http://www.lemonde.fr/international/article/2018/01/24/a-londres-des-hotesses-harcelees-au-cours-d-un-diner-de-charite-secret-reserve-aux-hommes_5246329_3210.html — via @lemondefr",NO
Sexiste-reportage,0.4014846,Il fut surtout l'ami proche de ce pédophile de Font pendant des annèes et ne serait-ce que pour ça Il n'est RIEN POUR MOI . Mais bien sûr ... il ne savait rien :-) http://www.liberation.fr/societe/1998/03/04/le-proces-de-patrick-font-accuse-de-pedophilie-j-aurais-du-m-ecarter-m-eloigner-m-en-aller_232174 #balancetonporc,NO
NonSexiste,0.03109552,"Vous avez qu'elle age ?#jemennuie — 21 ans et toi ? #moiaussi http://l.ask.fm/igoto/45DKECN75V62DDAUPY6IQO7R6COCLKAWSD66TCNZCCS2J7FI2AT5AJKQFZH42QRSKCY76EQGIRSDKFAU34N7A55YPPSKNTBAUYVANCK4CBTQSNP7GWJC2I65SC24DFRHVWHJ4HA35XHHXAERJCCTOAJS,Visage avec des larmes de joie,Cœur rouge en gras,Visage souriant avec des yeux en forme de cœur,Visage souriant avec la bouche ouverte et les yeux bien fermés",NO
NonSexiste,0.11336674,Cette histoire de #balancetonporc va créer de la jurisprudence. J’aimerais être à la place des étudiants de 1e-2ème année licence pour les TD,NO
NonSexiste,0.13214645,Ça se trouve c’est une meuf qui a dis ça Stop au sexisme ! https://twitter.com/elsa_filippi/status/954418452864946176,NO
Sexiste-reportage,0.10522962,Il n’y a aucun domaine d’études qu’une femme ne peut entreprendre aussi bien qu’un homme. Les femmes en sciences le démontrent. #WIPC2017 pic.twitter.com/cmu4BStcsZ,NO
NonSexiste,0.12520397,Agis comme un homme pas comme un gamin,NO
Sexiste-reportage,0.40614098,"J’ai été au NSF et une meuf me parlait en se disant ma voiture au concert, je suis arrivée au concert et c’était un pervers de 25 ans qui me parlait depuis 6 mois mdr #balancetonporc",YES
Sexiste,0.74954444,Connasse cette grosse vache faut qu’elle redescende #lrdmv,NO
Sexiste-reportage,0.10002319,Quand la page FB de Anonymous France fait des post #sexiste ça donne ça https://www.facebook.com/2017Anonymous/posts/1669189789809557 pic.twitter.com/IE91S48YSd,NO
NonSexiste,0.0069113337,Allez les bleues !!!! Quel match . #FranceNorvege Europe1 pic.twitter.com/qOwP2y8sdF,NO
NonSexiste,0.25462922,Parce-que au-delà du manque de respect il y a le préjudice disproportionné qu elle a créer via le #balancetonporc ! Du coup maintenant elle devrait lancer #sauvezmoidelajustice,NO
NonSexiste,0.61223894,"Les mettre dans le cul de Hulot ?🤓,Visage d'intello",NO
Sexiste-reportage,0.39644176,#Balancetonporc ce policier qui me sort en même temps si vous êtes nue chez vous faut pas s'étonner! Alors que je portais plainte pour,NO
Sexiste-reportage,0.11223003,"Ce week end, on a tous le droit de dire à autrui t'as un bocuse ... #BalanceTonPorc dans une marinade sèche, herbe du sud, ail fumé du nord, sel de guérande ... déglacé au calva, dans un bouillon de volaille de l'ain, piment d'espelette, épaissir la sauce avec du cantal #France",NO
NonSexiste,0.014890783,Retweeted Emmanuel Macron (@EmmanuelMacron): LIVE | Conférence de presse à Berlin avec la Chancelière Angela Merkel. http://www.pscp.tv/w/1dRJZeeZBDQGB http://www.pscp.tv/w/1dRJZeeZBDQGB,NO
Sexiste-reportage,0.2553839,"13 ans, le placard de mon collège. Quand j'ai essayé d'en parler il a ouvertement dit que je mentais. #balancetonporc",NO
NonSexiste,0.25462922,"Je suis effrayé de voir à quel point la société devient psychorigide !! On crie au racisme, l’homophobie, au sexisme à tout va .. à un moment donné il faut se détendre, prendre du recul, s’ouvrir à la dérision : #adp2018 montre une nouvelle fois un gay, offre de la visibilité",YES
NonSexiste,0.03545588,"Interview de la “rock-star” du féminisme : Chimamanda Ngozi Adichie https://www.lesinrocks.com/2018/01/22/livres/interview-de-la-rock-star-du-feminisme-chimamanda-ngozi-adichie-111036524/ via @lesinrocks,Cœur étincellant",NO
NonSexiste,0.0072569004,"Le 25 jan est née Maud Wood Park (1871-1955) militante féministe et suffragiste états-unienne. 1ère présidente de la League of Women Voters,est connue pour ses discours fougueux en faveur du 19e amendement donnant le dt de vote aux femmes,qui finit par entrer en vigueur en 1920 pic.twitter.com/iU8HthTkJ1,Calendrier",NO
NonSexiste,0.2540519,#BalanceTonPorc Marche aussi avec #BalanceTonRaciste https://twitter.com/Paysandu471/status/939021275954954241,NO
Sexiste,0.17025198,"#liveRCS poteau pontarmachin! Tir de femme enceinte, Kehi qui se detent comme un asthmatique... Silence meduse. Potal. Ouf.",YES
