gold,toxicity,text,pred
NonSexiste,0.027088705,Les hommes luttent contre le harcèlement de rue grâce au @projetcrocodile ! #stopharcelementderue #payetashnek #croco pic.twitter.com/S6Zp4Q2HNc,NO
Sexiste-reportage,0.1883923,"J'ai un bonnet, une écharpe, une doudoune énorme, des rangers, et le mec me glisse à l'oreille bonne -_- #machismeurbain #payetashnek",NO
Sexiste-reportage,0.13908891,"@LePoint Le je, je, je de Catherine Solano est certes un peu agaçant... mais à lire les commentaires surtout masculins des abonnés, unanimement pro-Deneuve, anti-Solano et anti-#moiaussi, Le Point gagnerait à élargir sa base de... lectrices. #cultureduviol #decloisonnerlesgenres",NO
Sexiste-reportage,0.11378009,"Je n'ai pas à être jugée sur la longueur de ma robe, Aurore Bergé (LREM) se défend après une avalanche de commentaires sexistes https://abonnes.lesinrocks.com/2018/02/27/actualite/je-nai-pas-etre-jugee-sur-la-longueur-de-ma-robe-aurore-berge-lrem-se-defend-apres-une-avalanche-de-commentaires-sexistes-111052046/ pic.twitter.com/1mDvVFUB1u",NO
Sexiste-reportage,0.21776234,Après son comportement #sexiste !,YES
NonSexiste,0.010869644,"Impressionnant... Le mouvement #moiaussi n'est pas terminé, loin de là! https://twitter.com/Alyssa_Milano/status/955086594079428609",NO
NonSexiste,0.15213956,", #BalanceTonPorc : le pouvoir d'un hashtag http://ow.ly/FEuB30iL0ob pic.twitter.com/8dyfH1k4AD",NO
NonSexiste,0.013571346,"Ce n’est pas la parole des femmes qui s’est libérée, c’est nous qui avons changé de regard. Un point de vue nuancé, intéressant sur le phénomène #MoiAussi #Weinstein https://www.buzzfeed.com/mariekirschen/ce-nest-pas-la-parole-des-femmes-qui-sest-liberee-cest-nous?utm_term=.yxBBvmnkN via @mariekirschen",NO
NonSexiste,0.022964042,Travail a domicile: DISCRIMINATION CETELEM Femme enceinte http://travail-internet-domicile.net/discrimination-cetelem-femme-enceinte/,NO
NonSexiste,0.06184035,comme l'appel au boycott pour sexisme bien évidemment #ironie @Reality5321 @Caro_Bxl,NO
NonSexiste,0.10739898,La maltraitance des animaux et le sexisme https://twitter.com/madthngs/status/954479477391798272,NO
NonSexiste,0.03192045,Dans quelques jours ce sera la fin de ce marathon Les Tuniques Bleues. Un véritable achievement dans la vie. pic.twitter.com/4D999TxMIG,NO
Sexiste-reportage,0.2854971,"La recherche médicale foncièrement patriarcale, donc #sexiste et misogyne... https://mariannekuhni.com/category/feminisme/ pic.twitter.com/yPbvnZLzyr",NO
Sexiste-reportage,0.21374844,Toujours aussi #sexiste ! https://twitter.com/christopheconte/status/896370344419840000,YES
NonSexiste,0.18269104,"Ce soir beaucoup seront tenues entre #50NuancesDeGrey et #balancetonporc🤘,Signe des cornes avec les mains",NO
NonSexiste,0.42129645,#BalanceTonPorc c'est aussi valable pour #bertrandcantat (féminicide) et #Morandini (pédophilie) https://actu.orange.fr/france/festival-les-escales-le-maire-de-saint-nazaire-desapprouve-la-presence-de-bertrand-cantat-magic-CNT000000WenZq.html #SaintNazaire,NO
Sexiste,0.39987978,#Tex encore une victime collatérale du #balancetonporc il a pas senti que l'ère du temps n'était plus aux blagues sexistes mais à la castration.,NO
Sexiste-reportage,0.041915078,Je condamne haut et fort les propos sexistes et injurieux perpétrés envers la députée @auroreberge. Nous devons nous engager et combattre le sexisme ordinaire! pic.twitter.com/f5uNXvIA2n,NO
Sexiste,0.7761081,Que dieu m'eloigne de ce genre femme avec ce genre de reaction pr quelque chose de complément futile et sans importance. Sacrée salope. https://twitter.com/liacnh/status/880249481622695936,YES
Sexiste,0.63782936,imagine ta femme elle te dit « encooore » qd tu dis « j’v chez ma mere » quitte la cette salope,NO
Sexiste-reportage,0.2820025,"J'ai une idée .. Les Jonas n'ont qu'a mettre une femme à poil sur la pochette comme ça , ça va choquer tout le monde #ironie",NO
Sexiste-reportage,0.026970858,"On doit tous agir pour enrayer la violence envers les femmes et les non-binaires. Ensemble, chaque jour, disons : c’est #PAScorrect. http://www.pascorrect.ca #16jours #MoiAussi",NO
Sexiste-reportage,0.15766735,"« Retourne faire la vaisselle », « On dirait un tir de femme enceinte »… Autant de « petites phrases » entendues... http://fb.me/6GQxU6o9h",NO
NonSexiste,0.005340576,La première ministre anglaise #TheresaMay convoque une reunion urgente de son cabinet en relation avec la crise syrienne via @Independent,NO
Sexiste-reportage,0.25915736,"Tout mon soutien à @auroreberge, personne n’a le droit de commenter la tenue d’une femme. La seule chose qu’une jupe révèle c’est le machisme ordinaire !",NO
NonSexiste,0.031213367,"Travailler les cours, ne pas sécher, moins de sorties, bosser + avc le padre, régulier à la salle, + sérieux au foot, et me poser peut-être avec une fille.. Objectif réussir pour ne pas regretter. https://twitter.com/sondagelm/status/945724978598744064",NO
NonSexiste,0.102626406,"Super journée pour commencer la semaine, quoi de mieux que de se retrouver sur la même table, à midi, qu'une fille qu'on déteste ? #ironie",YES
NonSexiste,0.4402136,"Qui ce rappel du fameux PSG/OM et le tacle d’Armand sur la pute de Fiorèse !! Ce jour là j’ai crier de joie !! Un tacle assassin💪🏼💪🏼🔴🔵,Biceps en flexion (teint clair moyen),Biceps en flexion (teint clair moyen),Cercle rouge de grande taille,Cercle bleu de grande taille",NO
NonSexiste,0.012566062,Personnalités de l'année : The Silence Breakers. #MoiAussi http://time.com/time-person-of-the-year-2017-silence-breakers/,NO
NonSexiste,0.11316007,Très étonnée par ce RT de @CaronAymericoff En quoi insulter les mères des auteurs des faits est-il constructif ? Il me semble qu'on peut aisément condamner ces actes sans insulter autrui. #sexiste #InsulteGratuite https://twitter.com/kassovitz1/status/947851281284108289,YES
NonSexiste,0.18459146,Intéressant débat avec Enthoven sur LCI ..de l'impossibilité de sortir d'une pensée dominante qui ne laisse aucun choix entre #BalanceTonPorc et la tribune de Deneuve ..puisqu'il semble que se situer dans la zone grise serait de la tiédeur ... OMG pic.twitter.com/ly8wggRcIt,NO
NonSexiste,0.040183347,"Quand le lait est sur le feu. Deux communications. L’une, ratée (@groupe_lactalis) et l’autre, corrigée adroitement (Catherine Deneuve). Très bon parallèle, moins saugrenu qu’il n’y paraît, fait par Sonia Chabour dans @EclaireursCom : http://www.eclaireursdelacom.fr/la-jolie-lecon-de-com-de-catherine-deneuve-au-patron-de-lactalis/",NO
Sexiste-reportage,0.06421452,"L'@UDA_annonceurs craint que le législateur mette le nez dans le secteur publicitaire. Alors ils s'engagent contre les clichés, créant ainsi la 3784e charte de l'industrie contre le #sexisme. Qui croit encore à l'autorégulation ? http://www.leparisien.fr/societe/publicite-des-marques-s-engagent-contre-les-cliches-16-01-2018-7503012.php",NO
NonSexiste,0.04240986,Sexisme : la députée LREM Aurore Bergé réagit aux commentaires sur sa tenue après son passage sur C8 http://dlvr.it/QHl38c pic.twitter.com/eVcuUjx31S,NO
NonSexiste,0.015644746,Il s'agit précisément de mettre en évidence les problèmes de racisme et de sexisme pour changer les choses au lieu de les accepter.,NO
NonSexiste,0.11419344,"[TW sexisme, grossophobie]",YES
NonSexiste,0.30439767,"J'avais loupé ça : Sandra Muller (qui a lancé le hashtag #BalanceTonPorc) se prend un procès en diffamation par Éric Brion (le porc en question, dont elle avait balancé le nom dans son tweet original). http://www.strategies.fr/actualites/medias/1072941W/eric-brion-porte-plainte-pour-diffamation.html",NO
NonSexiste,0.20572066,Déjà avant c'était uniquement pour les hommes jvois pas pk ils veulent infliger ça aux femmes on a pas notre place là bas ! Et oui queen of sexisme too,YES
Sexiste,0.54823303,"#TheVoice7 une femme libre, une artiste Non une salope",NO
Sexiste,0.1182615,Le mec dis a une femme forte que si elle perd 36 kilos il lui offre un voyage en graisse (Grèce) #Ironie,NO
Sexiste-reportage,0.17025198,"le silence est plus fort que le cri, dans la loi de schiappa, n'oubliez pas que pleins d'enfants n'ont pas la parole, on est train de reculé, propos de Catherine DENEUVE... les femmes jugées dans leurs appels ont la parole et les autres non Où est la justice....dans les écoles!",NO
NonSexiste,0.78207105,"« Ils ont viré la femme pour mettre un PD à la place ... » Toi mon petit gars, si je peux te donner du boulot en plus ou te faire chier, je ne vais pas te rater",NO
NonSexiste,0.20839658,Les #macroniens sont de sortie pour défendre la gentille #AuroreBergé contre les vilains méchants. C'est mignon. Ça les occupe. Ça les distrait. Ils sont moins nombreux pour défendre la hausse de la #CSG et la suppression de l'#ISF. #Maskirovka #diversion,NO
NonSexiste,0.7510937,"Les juifs, ont en a attendu parler qu'en 39-45, maintenant il sont inexistant, comme ASSE, bref ils servent arien #Juif #SertARien #BalanceTonPorc",NO
Sexiste-reportage,0.07845957,Le #sexisme vient parfois des femmes elles mêmes envers des femmes plus jeunes http://m.cheekmagazine.fr/societe/amelie-bonnefond-denonce-sexisme-milieu-scientifique/,NO
NonSexiste,0.39441586,#ADP2018 @KarineLMOff #BalanceTonPorc chez les paysans c'est du Lard seulement trominion point com champion du monde du cri de cochon et de la vanne paysanne pic.twitter.com/A0aNGvp0sl,NO
NonSexiste,0.015079274,"Merci Sophie de ton soutien , et merci de tout le travail effectué ensemble pour en arriver à ce formidable Kit pour une communication non #sexiste https://twitter.com/sophie_gourion/status/956925242412355584",NO
NonSexiste,0.37751234,Eeeet les anglais vous vous êtes fait piquer votre femme par un rebeu c'est pour sa vous être tant vénére ??? #EE #aha #ironie,NO
NonSexiste,0.17458448,Je suis terrifiante comme fille je pense.. Une vraie cruella d'enfer. #ironie,NO
NonSexiste,0.11398677,"#BalanceTonPorc : Sandra Muller, à l'origine du hashtag, attaquée en diffamation via @puremedias http://www.ozap.com/actu/-balancetonporc-sandra-muller-a-l-origine-du-hashtag-attaquee-en-diffamation/548282",NO
NonSexiste,0.11429678,Personnalités de l'année 2017 par le Time : Celles et ceux qui ont brisé le silence #balancetonporc #moiaussi https://twitter.com/TIME/status/938386081795502080,NO
NonSexiste,0.1373533,Suite au coup de gueule de #JoelleLéandre #jazz et #sexisme https://m.slate.fr/story/156571/musiciennes-jazz-sexisme?amp,NO
NonSexiste,0.19124292,"Mes grands-parents sont en roue libre #sexiste &amp, #raciste depuis 30min mais sinon Noël c'est un moment d'amour et de convivialité hein pic.twitter.com/FKFEF2a6fu",NO
Sexiste-reportage,0.2854835,Honte au @CHUdeToulouse ! #sexisme En + la réponse de la secrétaire de l’internat est odieuse ! Elle menace les étudiantes ! cc @agnesbuzyn @MarleneSchiappa https://www.ladepeche.fr/article/2018/01/11/2719638-fresque-sexiste-choque-plusieurs-internes-hopital-purpan.html,NO
Sexiste-reportage,0.8460273,"#Billgosby sale porc, si tu avais fait ça à ma fille je serais venu t'arracher la gueule avec les dents #balancetonporc",NO
NonSexiste,0.25462922,"Allemagne : « Non, l’islam n’a pas sa place en Allemagne » martèle le nouveau ministre de l’Intérieur, critique d’Angela Merkel https://breizatao.com/2018/03/16/allemagne-non-lislam-na-pas-sa-place-en-allemagne-martele-le-nouveau-ministre-de-linterieur-critique-dangela-merkel/ via @On retombe les 2 pieds sur terre en Allemagne mais en France, on a toujours collaboré parce que c'était plus facile....",NO
NonSexiste,0.09872158,"« Je ne m’énerve pas j’ai de la passion c’est tout », Christiane Taubira mon idole",NO
NonSexiste,0.021314176,"MARIE-CLAUDE LORTIE - #moiaussi je dis : #etmaintenant ? #lapresseplus On appelle ça « rêver en couleurs »... http://plus.lapresse.ca/screens/b5d4730e-d2fc-430c-ba1d-6bca31a4909e%7C_0.html?utm_medium=Twitter&amp,utm_campaign=Internal+Share&amp,utm_content=Screen",NO
Sexiste,0.2648175,"Ça me fumera toujours les longs pavés des meufs « aujourd’hui est un jour spécial, j’ai décidé de m’assumer en tant que femme libre et de faire de grandes chose, quelque soit votre avis j’assume!! » avant de poster une grande photo à moitié à poil",NO
NonSexiste,0.103928015,"'Pop &amp, Co' balance le son qui #BalanceTonPorc #SilentBreakers Merci @franceinter 👌 https://www.franceinter.fr/emissions/pop-co/pop-co-11-decembre-2017,OK de la main",NO
Sexiste-reportage,0.08795626,"@le1518 Mais qu'est-ce qui empêche donc les femmes des Premières Nations de s'avancer et de dénoncer le sexisme, le harcèlement, les gestes déplacés, les disparitions et la mort des leurs avec les autres femmes? #MoiAussi #MeeToo",NO
NonSexiste,0.21642438,"Christiane Taubira a hurlé hier Pour que la France accueille 24.000 migrants. RT si toi aussi, comme Taubira, tu es d'accord pour accueillir seulement 24.000 migrants au lieu de tout ce qu'on accueille actuellement https://twitter.com/barnb66/status/975001991113035776?s=21",NO
Sexiste-reportage,0.20973456,"Sexisme est malheureusement une longue et omniprésente de la vie fait. Il peut être 2016, mais combien vous gagnez, quelle note degré que vous obtenez, vous êtes sérieux avec pris dans les réunions sont tous toujours dictées par votre sexe. Pourtant, alors que l&amp;#8 ...",NO
NonSexiste,0.13561769,Royal baby: Theresa May adresse ses félicitations au Duc et à la Duchesse de Cambridge pic.twitter.com/sQ0lDXtv9h,NO
NonSexiste,0.15324512,Travail monstre et pourtant certainement très partiel car toutes les victimes n'ont pas encore parlé. #Balancetonporc https://twitter.com/libe/status/954385126837940224,NO
Sexiste-reportage,0.17198499,On en est donc encore là ? @Cdiscount #pub #sexisme #honte #cdiscount pic.twitter.com/MDrJ4BZP5M,NO
NonSexiste,0.2359567,"Voilà, c’est dit. #balancetonporc #aimetasoeur @foismarina https://twitter.com/qofficiel/status/941813538028490752",NO
Sexiste,0.5885171,plus les femmes obtiennent leurs libertés plus elles ressemblent à des sacs! #sexiste #feministe comment veulent elles obtenir le respect ? pic.twitter.com/CucXwL8hto,YES
NonSexiste,0.20242359,"ça me rend folle de vous voir enceinte à 20 ans, j’rêve que de travail et de réussite moi pas d’enfant",NO
NonSexiste,0.3722269,J'ai l'apparence d'une grande gueule mais je suis super gentille :) MAIS alors par contre quand j'ai décidé d'être conne je le suis vraiment et puis je l'a fais trèès bien,NO
NonSexiste,0.05354243,#OmelettesAmoureuses encore ce soir au @lm_parisien Seule en scène d'utilité public et personnelle https://youtu.be/bXvbEeQdymo Résa : http://www.billetreduc.com/199091/evt.htm? #balancetonporc #moià13ans pic.twitter.com/HK7baJtTK4,NO
Sexiste-reportage,0.027088705,"Selon @PThiebart, mesure simple contre #sexisme : déplacer disposition du Code du #travail relative aux agissements sexistes dans la partie #discriminations afin de faire bénéficier potentielles victimes de l'aménagement de la charge de la preuve @MarleneSchiappa @murielpenicaud https://twitter.com/JeantetAvocats/status/955720820541808640",NO
Sexiste-reportage,0.2854699,"Dites voir @lemondefr et @libe ! Et si au lieu de publier des tribunes des unes et des mêmes, vous travailliez sur les violences de genre en France ? Avec des enquêtes, des chiffres, des études ? #BalanceTonPorc #MoiAussi",NO
Sexiste-reportage,0.45396814,"Che schifo dégoûtant comportement de #Berlusconi avec ses animatrices de ses TV 🤢 ! Au moment où les femmes du monde entier dénoncent le harcèlement de ces mecs du pouvoir #BalanceTonPorc https://twitter.com/giuvannuzzo/status/952657460761939970,Visage nauséeux,Télévision",NO
Sexiste-reportage,0.23090743,"C'est impressionnant comme ma grand mère défend le sexisme. En mode C'est normal que les femmes restent à la maison, c'est leur rôle",NO
NonSexiste,0.015958898,"Démission de la secrétaire d'État britannique au Développement international, Priti Patel, nouvelle déconvenue pour Theresa May #AFP pic.twitter.com/8irMq1fV2V",NO
NonSexiste,0.10045706,@MyriamDeaMc une femme qui dit ca #ironie,NO
NonSexiste,0.11078331,"Est-ce que ce monde mérite Christiane Taubira ? http://www.lalibre.be/debats/opinions/christiane-taubira-soutient-mennel-dans-un-texte-sur-facebook-la-france-c-est-votre-pays-ne-vous-le-faites-pas-voler-5a8e8ebccd70b558ed7c9357?utm_source=dlvr.it&amp,utm_medium=twitter",NO
Sexiste-reportage,0.11357342,On me dit qu'il est condamné pour viol et je le vois jouer en Turquie what's happen ? https://twitter.com/footballogue/status/955747515718041600,NO
NonSexiste,0.08637348,«#MoiAussi changerait les rapports» par @cmontambeault via @JdeMontreal «Ça ne veut pas dire que les hommes doivent arrêter de draguer» «Ils doivent juste apprendre la différence entre séduire et être creepy !» http://www.journaldemontreal.com/2018/01/20/moiaussi-changerait-les-rapports,NO
NonSexiste,0.015519086,"une grande dame qui mérite le respect au vu de ce qu'elle apporte au foot féminin et c'est le ciment de la plus titrée des équipes françaises pic.twitter.com/DKT5MXVmrd,Applaudissements,Applaudissements",NO
NonSexiste,0.1641865,Solidarité avec les journalistes de @LCP #haziza #meetoo #BalanceTonPorc pic.twitter.com/zzy8Q5Mp8M,NO
NonSexiste,0.1693855,IL est pas en prison lui accusé de viol comme Brandao.....,NO
Sexiste-reportage,0.4269174,Et c'est d'ailleurs parceque ne # balance ton porc a exister que les femmes ne se sont pas contenter et ont fait qqlchose. Laisse les faire la a venir pleurer parceque quelqu'un lse se plaindre alors que c'estpas une femme,NO
NonSexiste,0.018849092,#Snapchat drague les médias après l’annonce de Facebook http://crwd.fr/2Dqlyyr via @LADN_EU #ad2089,NO
NonSexiste,0.013885498,"Marlène Schiappa, à la première journée nationale contre le sexisme. Ce combat est à mener sur tous les fronts @CatLadousse @dom221148 @vdbeaufort pic.twitter.com/zL71jXQJPx",NO
Sexiste-reportage,0.30527395,Clara donne une belle image de la femme en étant  l'esclave de Gauthier  #ironie #SS7,NO
NonSexiste,0.11212669,Diagonales de l'actu2 est sorti de presse! https://paper.li/PhilippeRivet/1366362917?edition_id=1a926330-fcde-11e7-9122-0cc47a0d1609 #rediff #balancetonporc,NO
NonSexiste,0.00013547785,"Le président américain Donald Trump effectuera le 13 juillet une visite au Royaume-Uni où il s'entretiendra avec la Première ministre Theresa May, ont annoncé jeudi Downing Street et l'ambassadeur britannique aux Etats-Unis.",NO
Sexiste-reportage,0.3977292,"ok les gars juste c'est pas parce qu'on regarde/aime FSOG (50 nuance de Grey pour les plus cons) et qu'on tweet sur #balancetonporc qu'on ne respecte pas la femme ou qu'on est des putes. Les livres/films sont FICTIFS, ce n'est pas RÉEL",NO
NonSexiste,0.1798404,"Pour un article sur le mouvement , j'aimerais interviewer des femmes lesbiennes ayant subi des violences sexuelles et/ou trouvant que le traitement médiatique de et #BalanceTonPorc n'était pas assez inclusif. Envoyez-moi un MP. RT appréciés.",NO
Sexiste-reportage,0.11119666,"Est ce vrai....? Emmanuel Macron, le président français, n’a pas d’enfant - La chancelière allemande Angela Merkel n’a pas d’enfant - Le Premier ministre britannique Theresa May n’a pas d’enfant - Le Premier ministre italien Paolo Gentiloni n’a pas d’enfant",NO
NonSexiste,0.031684756,"Ségolène Royal a voté pour une candidate LREM aux législatives, pas pour Delphine Batho (et personne n'est surpris) http://bit.ly/2snqN00 pic.twitter.com/MOZAAyK7EC",NO
NonSexiste,0.23090743,"T'as oublié millionnaire ça change tout, sinon il finit sur #balancetonporc direct",NO
NonSexiste,0.034041706,Lets all stand together and denounce sexual assault and harassement. #MoiAussi #EtMaintenant Un nouveau mouvement faisant suite à #MoiAussi vient d'être lancé au Québec : il s'intitule Et Maintenant ! pic.twitter.com/xKqe81BjI0,NO
NonSexiste,0.20219094,"@RollandoZz Scuze la fille avec une culture musicale incroyable! #Ironie😏,Visage avec un sourire narquois",NO
NonSexiste,0.20312156,"Merci à Christiane Taubira, merci d’être aussi courageuse et de tenir tête aux idiots qui souhaitent nous faire peur et nous faire taire. Merci de défendre les plus faibles. @ChTaubira💕,Deux cœurs",NO
Sexiste-reportage,0.3561489,C’est moi qui voit trouble ou les mecs accusés de violences sexuelles démissionnent en masse aux USA pendant que les mêmes se la coulent tranquilles en France ? #BalanceTonPorc #violencessexuelles,NO
Sexiste,0.5779532,J’explique à une conne quelle est conne ça me dit que je fais de l’harcèlement,NO
NonSexiste,0.035220183,Royaume-Uni : Le dur réveil de Theresa May http://www.anti-k.org/2017/07/29/royaume-uni-le-dur-reveil-de-theresa-may/ via @anti_k_org,NO
Sexiste-reportage,0.2854699,"Merci @dakaractu de m'avoir donné la parole, le monde doit savoir pour mes soeurs encore en danger. #Syrie #omaromsen #BalanceTonPorc https://www.dakaractu.com/Au-coeur-du-Jihad-en-Syrie-Nadia-devoile-la-face-cachee-du-djihadiste-Franco-senegalais-Omar-Diaby-dit-Omsen_a144051.html",NO
Sexiste,0.74954444,"Berlin FC VRAIMENT ❤️ tjrs la tête froide malgré les chouineries de la pute japonaise et de son toutou féministe brésilien,Cœur rouge en gras",NO
Sexiste-reportage,0.3367073,#balancetonporc prof au lycée qui ns a demandé à ma meuf et moi s'il pouvait nous inviter chez lui parce que qd même les lesbiennes c joli,NO
Sexiste-reportage,0.6667219,Casting starac. Un certain producteur me balance! faut des culs comme le tien pour que les vieux ce branlent devant la télé. #balancetonporc,NO
NonSexiste,0.28312725,#raibcv17 et vive les femmes !! (sans arrières pensées bien évidemment) #balancetonporc,NO
NonSexiste,0.28087774,"S'il y avait un peu moins de testostérone dans la tête de l'état, l'état du monde sera meilleur. Christiane Taubira, Docteure Honoris Causa de @ULBruxelles est à #Bruxelles &amp; réagit à @EmmanuelMacron et Trump @ChTaubira pic.twitter.com/Jy61SjkmG8",NO
Sexiste-reportage,0.30464804,"*soupir* Entre l'appel sans aucune honte à la #surconsommation, et l'illustration limite #sexiste. Je ne vous salut pas @But ! Dire que j'ai récemment acheté un nouveau matelas chez vous l'an dernier... #vousnavezpashonte pic.twitter.com/hxvzQoua7a",NO
Sexiste-reportage,0.25462922,"Il était mon petit ami et pourtant ... il m'a insultée, descendue et complètement aneantie . Il a 30 ans, s'appelle Pierre et travaille en région parisienne #BalanceTonPorc pic.twitter.com/1MH33yYWY4",NO
Sexiste-reportage,0.42129645,"Une fille vient de me toucher le pec gauche, j'en ai marre du harcèlement sexuel... #MoiAussi #Balancetatruie",NO
Sexiste-reportage,0.25462922,"Et tout simplement je veux faire un hashtag #BalanceTonPorc , parce que c’est pas une jeune fille , « garçon manqué » qui a une tenue sexy.",NO
NonSexiste,0.5140397,Ségolène Royal sous le feu des critiques après ses propos sur Fidel Castro: cette femme est une malade mentale rare,NO
Sexiste,0.45243698,"Brigitte Bardot, Catherine Deneuve et les 100 ont raison. Foutez-leur la paix, agaces-pissettes de mes deux! #MerdeALaFin",NO
NonSexiste,0.13561769,"Je vous présente l'ambassadrice des pôles 😂 Ségolène Royal déjà recasée par Emmanuel Macron https://shar.es/1BrMyf via @Valeurs pic.twitter.com/8UyFLxA9Lk😂😂😂😂😂😂,Visage avec des larmes de joie,Visage avec des larmes de joie,Visage avec des larmes de joie,Visage avec des larmes de joie,Visage avec des larmes de joie,Visage avec des larmes de joie",NO
NonSexiste,0.0027331184,"Dans le cadre de la levée de fonds, vous aurez la chance de gagner un paquet cadeau de produits de santé-beauté Vegan d'une valeur de 100$ ! Écrivez-nous en privé, on vous donne tous les détails! #moiaussi https://www.facebook.com/osez2017fonds/photos/a.140457636612591.1073741831.134982870493401/140467509944937/?type=3&amp;theater Le tirage aura lieu le 10 décembre 2017 !",NO
NonSexiste,0.02402467,Brexit : Theresa May assouplit sa position mais reste floue sur les détails http://ebx.sh/2xm86f5,NO
NonSexiste,0.20973456,#NonAuHarcèlement #NAH #HarcèlementAgissons #BalanceTonPorc #MoiAussi la honte doit changer de camp http://fb.me/1ZuRCskki,NO
Sexiste,0.2043827,@leplus_obs @LeNouvelObs une femme nue? Mon dieu que font @christineboutin @Civitas_ et @BBourges pr sauvegarder les valeurs #ironie,NO
NonSexiste,0.004712273,"J’ai décidé, en accord avec sa famille et avec la direction de @GroupeRATP, de donner à la station de métro Europe à Paris, le nom « Europe-Simone VEIL » en hommage à celle qui fut la première femme présidente du parlement européen, et une grande figure francilienne!",NO
Sexiste-reportage,0.37751234,Fred tu m’as dégoûté quand t’as dis que #BalanceTonPorc c’était comme balancer un juif aux Nazis en 40... c’était du second degré ça? Le reste jmen tamponne...,NO
Sexiste,0.2648175,"Regarde ce qui se dit sur #tron Dans un état de droit, on n'accuse pas sans preuve et l'accusé a le droit à un procès équitable. Avec les bien-pensants qui ont créé #balancetonporc, on se trouve en plein néo-fascisme",NO
NonSexiste,0.01608456,"Art, censure : le soutien de Pierre Arditi à Catherine Deneuve &gt;&gt; http://bit.ly/2DhdGmF pic.twitter.com/3VoQXsrhdQ",NO
Sexiste,0.11347008,"Aucune machine ne peut nettoyer une chambre comme un homme qui attend une femme Je ne discute avk personne Mon nouveau labo est efficace grave!!😁👌🏽,Visage rigolard avec des yeux rieurs,OK de la main (teint de peau moyen)",NO
NonSexiste,0.147767,"Nouvelle vidéo de @mozinor , Sur le harcèlement #balancetonporc Avec @MarleneSchiappa https://youtu.be/d4g-isZMBa0,Visage souriant avec des yeux rieurs",NO
NonSexiste,0.040183347,"regarde le match des bleues contre la Norvège ,c’est mieux😉,Visage faisant un clin d'œil ",NO
Sexiste-reportage,0.02402467,"“Elle sait très bien ce qu’elle fait, elle est lucide, elle veut envoyer des messages !” 💬 @JL_Reichmann revient sur les critiques dont a été victime #AuroreBerger lors de son passage dans #SLT #LeTube pic.twitter.com/BQHoTX0bMX💬,Bulle de dialogue",NO
NonSexiste,0.11192002,"Vous pensiez que le #BalanceTonPorc était un jeu télé ou l’on lance des cochons sur des cibles ? 🤔 On vous conseille cet article pour tout connaître des sujets tendances et briller pendant vos repas de famille 👇 https://www.francetvinfo.fr/decouverte/noel/jul-bitcoin-star-wars-ecriture-inclusive-vous-n-y-connaissez-rien-voici-sept-facons-d-avoir-de-la-repartie-a-noel_2509641.html#xtor=CS1-747 pic.twitter.com/ZU4KX3tmVM🤔👇,Visage songeur,Revers de main avec index pointant vers le bas",NO
NonSexiste,0.16245349,T'as vu comme tu me regardes ? #BalanceTonPorc https://youtu.be/rRfPf2104vo via @YouTube,NO
Sexiste-reportage,0.05205809,"Je marche dans la rue un homme 65 ans me regarde de bas en haut et me dit en me croisant « trèèès joli tt ça, sexy ». J’ai beau avoir 1 « phrase tte faite » pr cette situation à chaque fois je fini par dire « heééé » ss assurance. #moiaussi et surtout tp svt.",NO
NonSexiste,0.19599396,Quelle logique !!! Et pour vous darmanin est forcément innocent et la femme coupable... bonjour les réflexions... wah....,NO
NonSexiste,0.19504376,"Oui, à mon avis, ceci la caractérise encore plus nettement en fait. Elle ne pouvait pas ne pas signer la #TribuneduMonde #sexisme #misogynie",NO
NonSexiste,0.15545623,"Il y a des petites pilules bleues pour régler ce genre de problème, et comme ça on sauve son budget😁,Visage rigolard avec des yeux rieurs",NO
NonSexiste,0.2648175,"Tout ça est si vrai ! #BalanceTonPorc #violencesfaitesauxfemmes « En 2017, aux Etats-Unis, on a livré les porcs au bûcher. En France, on préfère encore les cacher » http://www.lemonde.fr/idees/article/2017/12/20/2017-metoo-et-les-porcs_5232141_3232.html — via @lemondefr",NO
NonSexiste,0.11347008,Fortnite ça prends une de ses ampleurs c’est ouf mdr. Bientôt y a Macron qui va duo avec Angela Merkel ptdrrr,NO
NonSexiste,0.013885498,"[from philippe_paradigma] Femme Debout, par Ségolène Royal. Entretiens avec Françoise Degois: Le reg.. http://tinyurl.com/bpp8fg",NO
NonSexiste,0.006691428,"#UK : @jeremycorbyn et le @UKLabour restent nettement plus populaires que les @Conservatives et @theresa_may, selon un sondage @YouGov. pic.twitter.com/EfSjAHsaOh",NO
NonSexiste,0.04735767,#Somaliland: une arme #juridique contre le #viol http://rfi.my/2Bxq.T via @RFIAfrique,NO
NonSexiste,0.4014846,"Ils ont les balles pour tuer une population qui ne pille, ne vol, ne viol, ne saccage, ne détruit rien. Finallement, la preuve est la en image que ce que le peuple à a redouter, c'est Kabila et son entourage. C'est ceux la même les assassins du peuple congolais.",NO
NonSexiste,0.06579731,"#Macron semble fasciné par @realDonaldTrump alors que #TheresaMay et #AngelaMerkel, pourtant plus proches alliées des #USA, gardent leurs distances ! https://twitter.com/nicolasgachon/status/987956867241512960",NO
Sexiste,0.21776234,"La chance de #SégolèneRoyal, c'est qu'aux pôles ils ne mangent pas de dinde pour #ThanksGiving ! #LaDindeSurvivante ! pic.twitter.com/SirDhc4pwc",NO
